"Time","P50","P95"
2021-04-06 16:03:40,12,28
2021-04-06 16:03:45,12,27
2021-04-06 16:03:50,12,26
2021-04-06 16:03:55,12,27
2021-04-06 16:04:00,12,25
2021-04-06 16:04:05,12,26
2021-04-06 16:04:10,12,25
2021-04-06 16:04:15,11,22
2021-04-06 16:04:20,12,24
2021-04-06 16:04:25,12,27
2021-04-06 16:04:30,13,27
2021-04-06 16:04:35,13,26
2021-04-06 16:04:40,13,25
2021-04-06 16:04:45,12,26
2021-04-06 16:04:50,13,28
2021-04-06 16:04:55,12,27
2021-04-06 16:05:00,13,26
2021-04-06 16:05:05,12,24
2021-04-06 16:05:10,12,25
2021-04-06 16:05:15,12,25
2021-04-06 16:05:20,12,27
2021-04-06 16:05:25,13,28
2021-04-06 16:05:30,13,28
2021-04-06 16:05:35,13,27
2021-04-06 16:05:40,13,26
2021-04-06 16:05:45,12,25
2021-04-06 16:05:50,12,26
2021-04-06 16:05:55,12,25
2021-04-06 16:06:00,13,26
2021-04-06 16:06:05,13,27
2021-04-06 16:06:10,13,26
2021-04-06 16:06:15,13,26
2021-04-06 16:06:20,13,28
2021-04-06 16:06:25,13,27
2021-04-06 16:06:30,12,25
2021-04-06 16:06:35,13,27
2021-04-06 16:06:40,13,31
2021-04-06 16:06:45,12,28
2021-04-06 16:06:50,13,27
2021-04-06 16:06:55,13,29
2021-04-06 16:07:00,13,29
2021-04-06 16:07:05,13,26
2021-04-06 16:07:10,13,28
2021-04-06 16:07:15,13,30
2021-04-06 16:07:20,13,30
2021-04-06 16:07:25,13,30
2021-04-06 16:07:30,13,30
2021-04-06 16:07:35,13,26
2021-04-06 16:07:40,13,26
2021-04-06 16:07:45,13,29
2021-04-06 16:07:50,13,28
2021-04-06 16:07:55,13,26
2021-04-06 16:08:00,13,28
2021-04-06 16:08:05,13,32
2021-04-06 16:08:10,13,33
2021-04-06 16:08:15,13,30
2021-04-06 16:08:20,13,28
2021-04-06 16:08:25,13,32
2021-04-06 16:08:30,13,34
2021-04-06 16:08:35,14,32
2021-04-06 16:08:40,13,27
2021-04-06 16:08:45,13,26
2021-04-06 16:08:50,13,31
2021-04-06 16:08:55,14,32
2021-04-06 16:09:00,13,29
2021-04-06 16:09:05,13,29
2021-04-06 16:09:10,14,30
2021-04-06 16:09:15,14,28
2021-04-06 16:09:20,14,29
2021-04-06 16:09:25,13,32
2021-04-06 16:09:30,13,31
2021-04-06 16:09:35,14,30
2021-04-06 16:09:40,13,28
2021-04-06 16:09:45,13,30
2021-04-06 16:09:50,14,31
2021-04-06 16:09:55,13,28
2021-04-06 16:10:00,13,29
2021-04-06 16:10:05,14,31
2021-04-06 16:10:10,14,29
2021-04-06 16:10:15,14,30
2021-04-06 16:10:20,14,30
2021-04-06 16:10:25,13,31
2021-04-06 16:10:30,14,31
2021-04-06 16:10:35,13,29
2021-04-06 16:10:40,13,29
2021-04-06 16:10:45,13,29
2021-04-06 16:10:50,13,30
2021-04-06 16:10:55,13,28
2021-04-06 16:11:00,14,30
2021-04-06 16:11:05,13,31
2021-04-06 16:11:10,13,30
2021-04-06 16:11:15,13,28
2021-04-06 16:11:20,13,30
2021-04-06 16:11:25,13,29
2021-04-06 16:11:30,14,30
2021-04-06 16:11:35,14,31
2021-04-06 16:11:40,14,31
2021-04-06 16:11:45,13,30
2021-04-06 16:11:50,13,30
2021-04-06 16:11:55,13,28
2021-04-06 16:12:00,13,30
2021-04-06 16:12:05,13,31
2021-04-06 16:12:10,13,29
2021-04-06 16:12:15,13,29
2021-04-06 16:12:20,14,31
2021-04-06 16:12:25,13,30
2021-04-06 16:12:30,13,30
2021-04-06 16:12:35,13,32
2021-04-06 16:12:40,13,30
2021-04-06 16:12:45,13,32
2021-04-06 16:12:50,13,33
2021-04-06 16:12:55,12,31
2021-04-06 16:13:00,12,32
2021-04-06 16:13:05,13,32
2021-04-06 16:13:10,13,31
2021-04-06 16:13:15,13,31
2021-04-06 16:13:20,12,31
2021-04-06 16:13:25,13,33
2021-04-06 16:13:30,14,34
2021-04-06 16:13:35,14,30
2021-04-06 16:13:40,13,29
2021-04-06 16:13:45,12,29
2021-04-06 16:13:50,13,31
2021-04-06 16:13:55,13,29
2021-04-06 16:14:00,13,28
2021-04-06 16:14:05,13,29
2021-04-06 16:14:10,13,28
2021-04-06 16:14:15,12,28
2021-04-06 16:14:20,13,32
2021-04-06 16:14:25,13,33
2021-04-06 16:14:30,13,31
2021-04-06 16:14:35,13,30
2021-04-06 16:14:40,12,29
2021-04-06 16:14:45,12,31
2021-04-06 16:14:50,12,30
2021-04-06 16:14:55,12,30
2021-04-06 16:15:00,13,30
2021-04-06 16:15:05,13,31
2021-04-06 16:15:10,13,30
2021-04-06 16:15:15,12,30
2021-04-06 16:15:20,13,31
2021-04-06 16:15:25,14,33
2021-04-06 16:15:30,13,31
2021-04-06 16:15:35,13,29
2021-04-06 16:15:40,13,30
2021-04-06 16:15:45,13,30
2021-04-06 16:15:50,13,35
2021-04-06 16:15:55,13,36
2021-04-06 16:16:00,13,33
2021-04-06 16:16:05,13,30
2021-04-06 16:16:10,13,33
2021-04-06 16:16:15,13,34
2021-04-06 16:16:20,13,35
2021-04-06 16:16:25,14,32
2021-04-06 16:16:30,14,34
2021-04-06 16:16:35,13,34
2021-04-06 16:16:40,13,33
2021-04-06 16:16:45,12,32
2021-04-06 16:16:50,13,33
2021-04-06 16:16:55,13,31
2021-04-06 16:17:00,13,29
2021-04-06 16:17:05,14,34
2021-04-06 16:17:10,13,32
2021-04-06 16:17:15,13,32
2021-04-06 16:17:20,14,34
2021-04-06 16:17:25,13,34
2021-04-06 16:17:30,13,32
2021-04-06 16:17:35,13,30
2021-04-06 16:17:40,13,29
2021-04-06 16:17:45,12,29
2021-04-06 16:17:50,12,30
2021-04-06 16:17:55,13,30
2021-04-06 16:18:00,13,29
2021-04-06 16:18:05,13,33
2021-04-06 16:18:10,13,31
2021-04-06 16:18:15,13,29
2021-04-06 16:18:20,13,34
2021-04-06 16:18:25,13,33
2021-04-06 16:18:30,13,31
2021-04-06 16:18:35,13,31
2021-04-06 16:18:40,14,31
2021-04-06 16:18:45,14,31
2021-04-06 16:18:50,13,30
2021-04-06 16:18:55,13,32
2021-04-06 16:19:00,13,31
2021-04-06 16:19:05,13,31
2021-04-06 16:19:10,13,30
2021-04-06 16:19:15,12,30
2021-04-06 16:19:20,12,28
2021-04-06 16:19:25,12,27
2021-04-06 16:19:30,12,28
2021-04-06 16:19:35,13,29
2021-04-06 16:19:40,12,32
2021-04-06 16:19:45,12,32
2021-04-06 16:19:50,12,32
2021-04-06 16:19:55,12,30
2021-04-06 16:20:00,12,29
2021-04-06 16:20:05,13,28
2021-04-06 16:20:10,12,26
2021-04-06 16:20:15,13,30
2021-04-06 16:20:20,13,32
2021-04-06 16:20:25,13,31
2021-04-06 16:20:30,13,31
2021-04-06 16:20:35,13,31
2021-04-06 16:20:40,12,30
2021-04-06 16:20:45,12,29
2021-04-06 16:20:50,12,30
2021-04-06 16:20:55,13,30
2021-04-06 16:21:00,13,31
2021-04-06 16:21:05,13,32
2021-04-06 16:21:10,13,36
2021-04-06 16:21:15,12,34
2021-04-06 16:21:20,12,31
2021-04-06 16:21:25,13,32
2021-04-06 16:21:30,14,32
2021-04-06 16:21:35,14,32
2021-04-06 16:21:40,14,30
2021-04-06 16:21:45,13,28
2021-04-06 16:21:50,12,31
2021-04-06 16:21:55,14,33
2021-04-06 16:22:00,14,31
2021-04-06 16:22:05,13,32
2021-04-06 16:22:10,13,32
2021-04-06 16:22:15,13,32
2021-04-06 16:22:20,13,30
2021-04-06 16:22:25,13,32
2021-04-06 16:22:30,13,32
2021-04-06 16:22:35,14,32
2021-04-06 16:22:40,13,32
2021-04-06 16:22:45,13,31
2021-04-06 16:22:50,13,29
2021-04-06 16:22:55,13,30
2021-04-06 16:23:00,13,32
2021-04-06 16:23:05,13,32
2021-04-06 16:23:10,13,30
2021-04-06 16:23:15,13,31
2021-04-06 16:23:20,12,30
2021-04-06 16:23:25,13,30
2021-04-06 16:23:30,12,29
2021-04-06 16:23:35,13,32
2021-04-06 16:23:40,13,33
2021-04-06 16:23:45,13,33
2021-04-06 16:23:50,13,33
2021-04-06 16:23:55,13,31
2021-04-06 16:24:00,14,34
2021-04-06 16:24:05,13,34
2021-04-06 16:24:10,13,31
2021-04-06 16:24:15,13,29
2021-04-06 16:24:20,13,31
2021-04-06 16:24:25,13,28
2021-04-06 16:24:30,13,29
2021-04-06 16:24:35,13,34
2021-04-06 16:24:40,14,35
2021-04-06 16:24:45,14,32
2021-04-06 16:24:50,13,30
2021-04-06 16:24:55,13,31
2021-04-06 16:25:00,14,31
2021-04-06 16:25:05,13,31
2021-04-06 16:25:10,14,33
2021-04-06 16:25:15,13,32
2021-04-06 16:25:20,12,29
2021-04-06 16:25:25,13,31
2021-04-06 16:25:30,13,33
2021-04-06 16:25:35,13,32
2021-04-06 16:25:40,13,31
2021-04-06 16:25:45,13,29
2021-04-06 16:25:50,13,28
2021-04-06 16:25:55,14,32
2021-04-06 16:26:00,13,30
2021-04-06 16:26:05,13,30
2021-04-06 16:26:10,14,33
2021-04-06 16:26:15,13,31
2021-04-06 16:26:20,13,30
2021-04-06 16:26:25,14,32
2021-04-06 16:26:30,14,35
2021-04-06 16:26:35,14,36
2021-04-06 16:26:40,13,29
2021-04-06 16:26:45,13,29
2021-04-06 16:26:50,13,28
2021-04-06 16:26:55,13,29
2021-04-06 16:27:00,13,31
2021-04-06 16:27:05,14,36
2021-04-06 16:27:10,14,37
2021-04-06 16:27:15,13,34
2021-04-06 16:27:20,13,31
2021-04-06 16:27:25,14,32
2021-04-06 16:27:30,14,30
2021-04-06 16:27:35,14,32
2021-04-06 16:27:40,14,32
2021-04-06 16:27:45,13,32
2021-04-06 16:27:50,13,30
2021-04-06 16:27:55,14,29
2021-04-06 16:28:00,14,29
2021-04-06 16:28:05,14,29
2021-04-06 16:28:10,13,30
2021-04-06 16:28:15,13,30
2021-04-06 16:28:20,13,31
2021-04-06 16:28:25,14,32
2021-04-06 16:28:30,14,29
2021-04-06 16:28:35,14,32
2021-04-06 16:28:40,14,32
2021-04-06 16:28:45,13,31
2021-04-06 16:28:50,13,29
2021-04-06 16:28:55,13,32
2021-04-06 16:29:00,14,32
2021-04-06 16:29:05,13,29
2021-04-06 16:29:10,13,30
2021-04-06 16:29:15,13,28
2021-04-06 16:29:20,13,28
2021-04-06 16:29:25,13,28
2021-04-06 16:29:30,13,26
2021-04-06 16:29:35,13,28
2021-04-06 16:29:40,13,27
2021-04-06 16:29:45,13,28
2021-04-06 16:29:50,13,29
2021-04-06 16:29:55,13,29
2021-04-06 16:30:00,13,29
2021-04-06 16:30:05,13,30
2021-04-06 16:30:10,14,32
2021-04-06 16:30:15,13,31
2021-04-06 16:30:20,13,26
2021-04-06 16:30:25,13,26
2021-04-06 16:30:30,13,30
2021-04-06 16:30:35,13,31
2021-04-06 16:30:40,13,30
2021-04-06 16:30:45,13,28
2021-04-06 16:30:50,13,28
2021-04-06 16:30:55,13,31
2021-04-06 16:31:00,14,30
2021-04-06 16:31:05,13,28
2021-04-06 16:31:10,13,28
2021-04-06 16:31:15,13,29
2021-04-06 16:31:20,12,29
2021-04-06 16:31:25,13,30
2021-04-06 16:31:30,13,28
2021-04-06 16:31:35,13,27
2021-04-06 16:31:40,13,27
2021-04-06 16:31:45,13,27
2021-04-06 16:31:50,13,30
2021-04-06 16:31:55,13,27
2021-04-06 16:32:00,13,26
2021-04-06 16:32:05,13,27
2021-04-06 16:32:10,13,30
2021-04-06 16:32:15,13,28
2021-04-06 16:32:20,13,26
2021-04-06 16:32:25,13,28
2021-04-06 16:32:30,13,31
2021-04-06 16:32:35,13,31
2021-04-06 16:32:40,13,30
2021-04-06 16:32:45,12,27
2021-04-06 16:32:50,12,25
2021-04-06 16:32:55,12,28
2021-04-06 16:33:00,12,27
2021-04-06 16:33:05,13,27
2021-04-06 16:33:10,12,25
2021-04-06 16:33:15,12,26
2021-04-06 16:33:20,12,25
2021-04-06 16:33:25,12,24
2021-04-06 16:33:30,13,25
2021-04-06 16:33:35,12,26
2021-04-06 16:33:40,12,26
2021-04-06 16:33:45,12,24
2021-04-06 16:33:50,12,23
2021-04-06 16:33:55,12,26
2021-04-06 16:34:00,12,26
2021-04-06 16:34:05,12,27
2021-04-06 16:34:10,12,26
2021-04-06 16:34:15,12,25
2021-04-06 16:34:20,12,26
2021-04-06 16:34:25,12,26
2021-04-06 16:34:30,12,27
2021-04-06 16:34:35,12,27
2021-04-06 16:34:40,12,26
2021-04-06 16:34:45,12,24
2021-04-06 16:34:50,11,24
2021-04-06 16:34:55,12,24
2021-04-06 16:35:00,12,27
2021-04-06 16:35:05,12,27
2021-04-06 16:35:10,12,27
2021-04-06 16:35:15,11,26
2021-04-06 16:35:20,11,20
2021-04-06 16:35:25,11,22
2021-04-06 16:35:30,11,23
2021-04-06 16:35:35,11,25
2021-04-06 16:35:40,11,24
2021-04-06 16:35:45,11,23
2021-04-06 16:35:50,11,23
2021-04-06 16:35:55,11,20
2021-04-06 16:36:00,11,20
2021-04-06 16:36:05,12,24
2021-04-06 16:36:10,12,25
2021-04-06 16:36:15,12,24
2021-04-06 16:36:20,11,19
2021-04-06 16:36:25,11,21
2021-04-06 16:36:30,11,24
2021-04-06 16:36:35,11,21
2021-04-06 16:36:40,11,26
2021-04-06 16:36:45,11,21
2021-04-06 16:36:50,10,20
2021-04-06 16:36:55,11,23
2021-04-06 16:37:00,11,23
2021-04-06 16:37:05,11,19
2021-04-06 16:37:10,11,19
2021-04-06 16:37:15,11,22
2021-04-06 16:37:20,10,20
2021-04-06 16:37:25,11,19
2021-04-06 16:37:30,10,19
2021-04-06 16:37:35,10,20
2021-04-06 16:37:40,11,21
2021-04-06 16:37:45,11,23
2021-04-06 16:37:50,11,19
2021-04-06 16:37:55,11,20
2021-04-06 16:38:00,11,18
2021-04-06 16:38:05,11,21
2021-04-06 16:38:10,11,23
2021-04-06 16:38:15,10,20
2021-04-06 16:38:20,11,21
2021-04-06 16:38:25,11,21
2021-04-06 16:38:30,11,21
2021-04-06 16:38:35,11,21
2021-04-06 16:38:40,10,23
2021-04-06 16:38:45,11,23
2021-04-06 16:38:50,11,18
2021-04-06 16:38:55,10,17
2021-04-06 16:39:00,10,17
2021-04-06 16:39:05,10,18
2021-04-06 16:39:10,10,18
2021-04-06 16:39:15,10,18
2021-04-06 16:39:20,10,17
2021-04-06 16:39:25,10,23
2021-04-06 16:39:30,11,23
2021-04-06 16:39:35,12,25
2021-04-06 16:39:40,11,21
2021-04-06 16:39:45,11,19
2021-04-06 16:39:50,10,20
2021-04-06 16:39:55,11,25
2021-04-06 16:40:00,11,25
2021-04-06 16:40:05,11,20
2021-04-06 16:40:10,11,15
2021-04-06 16:40:15,11,19
2021-04-06 16:40:20,11,19
2021-04-06 16:40:25,11,18
2021-04-06 16:40:30,10,25
2021-04-06 16:40:35,11,32
2021-04-06 16:40:40,12,29
2021-04-06 16:40:45,13,26
2021-04-06 16:40:50,11,26
2021-04-06 16:40:55,10,27
2021-04-06 16:41:00,11,17
2021-04-06 16:41:05,10,15
2021-04-06 16:41:10,11,26
2021-04-06 16:41:15,11,26
2021-04-06 16:41:20,12,25
2021-04-06 16:41:25,12,26
2021-04-06 16:41:30,11,18
2021-04-06 16:41:35,12,25
2021-04-06 16:41:40,11,25
2021-04-06 16:41:45,10,18
2021-04-06 16:41:50,10,16
2021-04-06 16:41:55,13,30
2021-04-06 16:42:00,12,30
2021-04-06 16:42:05,12,27
2021-04-06 16:42:10,11,15
2021-04-06 16:42:15,11,15
2021-04-06 16:42:20,10,15
2021-04-06 16:42:25,11,16
2021-04-06 16:42:30,11,16
2021-04-06 16:42:35,11,17
2021-04-06 16:42:40,12,19
2021-04-06 16:42:45,12,19
2021-04-06 16:42:50,11,17
2021-04-06 16:42:55,10,18
2021-04-06 16:43:00,11,18
2021-04-06 16:43:05,11,28
2021-04-06 16:43:10,11,16
2021-04-06 16:43:15,11,28
2021-04-06 16:43:20,11,28
2021-04-06 16:43:25,11,18
2021-04-06 16:43:30,10,16
2021-04-06 16:43:35,12,17
2021-04-06 16:43:40,11,17
2021-04-06 16:43:45,11,26
2021-04-06 16:43:50,10,26
2021-04-06 16:43:55,10,14
2021-04-06 16:44:00,10,15
2021-04-06 16:44:05,10,16
2021-04-06 16:44:10,10,16
2021-04-06 16:44:15,10,16
2021-04-06 16:44:20,11,26
2021-04-06 16:44:25,12,26
2021-04-06 16:44:30,12,26
2021-04-06 16:44:35,11,33
2021-04-06 16:44:40,11,17
2021-04-06 16:44:45,11,17
2021-04-06 16:44:50,11,31
2021-04-06 16:44:55,11,36
2021-04-06 16:45:00,10,31
2021-04-06 16:45:05,11,15
2021-04-06 16:45:10,11,20
2021-04-06 16:45:15,11,20
2021-04-06 16:45:20,11,18
2021-04-06 16:45:25,11,14
2021-04-06 16:45:30,12,17
2021-04-06 16:45:35,12,17
2021-04-06 16:45:40,11,16
2021-04-06 16:45:45,11,27
2021-04-06 16:45:50,11,16
2021-04-06 16:45:55,10,13
2021-04-06 16:46:00,10,13
2021-04-06 16:46:05,11,15
2021-04-06 16:46:10,11,23
2021-04-06 16:46:15,11,26
2021-04-06 16:46:20,10,16
2021-04-06 16:46:25,11,18
2021-04-06 16:46:30,11,18
2021-04-06 16:46:35,11,18
2021-04-06 16:46:40,12,25
2021-04-06 16:46:45,11,25
2021-04-06 16:46:50,11,25
2021-04-06 16:46:55,12,31
2021-04-06 16:47:00,12,26
2021-04-06 16:47:05,11,26
2021-04-06 16:47:10,11,18
2021-04-06 16:47:15,11,18
2021-04-06 16:47:20,10,15
2021-04-06 16:47:25,11,20
2021-04-06 16:47:30,12,28
2021-04-06 16:47:35,11,18
2021-04-06 16:47:40,12,25
2021-04-06 16:47:45,11,30
2021-04-06 16:47:50,12,17
2021-04-06 16:47:55,12,17
2021-04-06 16:48:00,11,15
2021-04-06 16:48:05,11,24
2021-04-06 16:48:10,11,27
2021-04-06 16:48:15,11,27
2021-04-06 16:48:20,11,28
2021-04-06 16:48:25,12,19
2021-04-06 16:48:30,12,19
2021-04-06 16:48:35,11,17
2021-04-06 16:48:40,12,17
2021-04-06 16:48:45,11,19
2021-04-06 16:48:50,10,17
2021-04-06 16:48:55,10,15
2021-04-06 16:49:00,10,15
2021-04-06 16:49:05,10,17
2021-04-06 16:49:10,10,27
2021-04-06 16:49:15,10,24
2021-04-06 16:49:20,10,24
2021-04-06 16:49:25,10,17
2021-04-06 16:49:30,12,17
2021-04-06 16:49:35,12,19
2021-04-06 16:49:40,11,19
2021-04-06 16:49:45,11,17
2021-04-06 16:49:50,10,23
2021-04-06 16:49:55,10,23
2021-04-06 16:50:00,11,19
2021-04-06 16:50:05,10,17
2021-04-06 16:50:10,11,17
2021-04-06 16:50:15,10,17
2021-04-06 16:50:20,10,16
2021-04-06 16:50:25,11,17
2021-04-06 16:50:30,11,17
2021-04-06 16:50:35,11,14
2021-04-06 16:50:40,10,14
2021-04-06 16:50:45,10,19
2021-04-06 16:50:50,11,18
2021-04-06 16:50:55,11,24
2021-04-06 16:51:00,10,24
2021-04-06 16:51:05,11,15
2021-04-06 16:51:10,11,21
2021-04-06 16:51:15,11,26
2021-04-06 16:51:20,11,20
2021-04-06 16:51:25,11,18
2021-04-06 16:51:30,11,18
2021-04-06 16:51:35,11,27
2021-04-06 16:51:40,11,22
2021-04-06 16:51:45,11,17
2021-04-06 16:51:50,11,19
2021-04-06 16:51:55,10,18
2021-04-06 16:52:00,11,19
2021-04-06 16:52:05,12,26
2021-04-06 16:52:10,11,19
2021-04-06 16:52:15,11,19
2021-04-06 16:52:20,11,18
2021-04-06 16:52:25,11,21
2021-04-06 16:52:30,11,17
2021-04-06 16:52:35,11,25
2021-04-06 16:52:40,12,25
2021-04-06 16:52:45,12,20
2021-04-06 16:52:50,11,17
2021-04-06 16:52:55,11,16
2021-04-06 16:53:00,11,40
2021-04-06 16:53:05,10,40
2021-04-06 16:53:10,11,18
2021-04-06 16:53:15,11,18
2021-04-06 16:53:20,11,18
2021-04-06 16:53:25,11,11
2021-04-06 16:53:30,11,11
2021-04-06 16:53:35,0,0
2021-04-06 16:53:40,0,0
2021-04-06 16:53:45,0,0

