"Time","request","limits","profiling","usage"
2021-05-11 10:41:15,,,731889664,767590400
2021-05-11 10:41:20,,,731889664,768323584
2021-05-11 10:41:25,,,731889664,768323584
2021-05-11 10:41:30,,,731889664,768323584
2021-05-11 10:41:35,,,731889664,768323584
2021-05-11 10:41:40,,,731889664,768323584
2021-05-11 10:41:45,,,768425984,768323584
2021-05-11 10:41:50,,,768425984,771137536
2021-05-11 10:41:55,,,768425984,771137536
2021-05-11 10:42:00,,,768425984,771137536
2021-05-11 10:42:05,,,768425984,771137536
2021-05-11 10:42:10,,,768425984,771137536
2021-05-11 10:42:15,,,768425984,771137536
2021-05-11 10:42:20,,,768425984,771563520
2021-05-11 10:42:25,,,768425984,771563520
2021-05-11 10:42:30,,,768425984,771563520
2021-05-11 10:42:35,,,768425984,771563520
2021-05-11 10:42:40,,,768425984,771563520
2021-05-11 10:42:45,,,768425984,771563520
2021-05-11 10:42:50,,,768425984,772636672
2021-05-11 10:42:55,,,768425984,772636672
2021-05-11 10:43:00,,,768425984,772636672
2021-05-11 10:43:05,,,768425984,772636672
2021-05-11 10:43:10,,,768425984,772636672
2021-05-11 10:43:15,,,768425984,772636672
2021-05-11 10:43:20,,,768425984,773726208
2021-05-11 10:43:25,,,768425984,773726208
2021-05-11 10:43:30,,,768425984,773726208
2021-05-11 10:43:35,,,768425984,773726208
2021-05-11 10:43:40,,,768425984,773726208
2021-05-11 10:43:45,,,768425984,773726208
2021-05-11 10:43:50,,,768425984,776347648
2021-05-11 10:43:55,,,768425984,776347648
2021-05-11 10:44:00,,,768425984,776347648
2021-05-11 10:44:05,,,768425984,776347648
2021-05-11 10:44:10,,,768425984,776347648
2021-05-11 10:44:15,,,776429568,776347648
2021-05-11 10:44:20,,,776429568,776933376
2021-05-11 10:44:25,,,776429568,776933376
2021-05-11 10:44:30,,,776429568,776933376
2021-05-11 10:44:35,,,776429568,776933376
2021-05-11 10:44:40,,,776429568,776933376
2021-05-11 10:44:45,,,776429568,776933376
2021-05-11 10:44:50,,,776429568,778977280
2021-05-11 10:44:55,,,776429568,778977280
2021-05-11 10:45:00,,,776429568,778977280
2021-05-11 10:45:05,,,776429568,778977280
2021-05-11 10:45:10,,,776429568,778977280
2021-05-11 10:45:15,,,776429568,778977280
2021-05-11 10:45:20,,,776429568,780840960
2021-05-11 10:45:25,,,776429568,780840960
2021-05-11 10:45:30,,,776429568,780840960
2021-05-11 10:45:35,,,776429568,780840960
2021-05-11 10:45:40,,,776429568,780840960
2021-05-11 10:45:45,,,776429568,780840960
2021-05-11 10:45:50,,,776429568,781676544
2021-05-11 10:45:55,,,776429568,781676544
2021-05-11 10:46:00,,,776429568,781676544
2021-05-11 10:46:05,,,776429568,781676544
2021-05-11 10:46:10,,,776429568,781676544
2021-05-11 10:46:15,,,776429568,781676544
2021-05-11 10:46:20,,,776429568,782966784
2021-05-11 10:46:25,,,776429568,782966784
2021-05-11 10:46:30,,,776429568,782966784
2021-05-11 10:46:35,,,776429568,782966784
2021-05-11 10:46:40,,,776429568,782966784
2021-05-11 10:46:45,,,783704064,782966784
2021-05-11 10:46:50,,,783704064,785510400
2021-05-11 10:46:55,,,783704064,785510400
2021-05-11 10:47:00,,,783704064,785510400
2021-05-11 10:47:05,,,783704064,785510400
2021-05-11 10:47:10,,,783704064,785510400
2021-05-11 10:47:15,,,783704064,785510400
2021-05-11 10:47:20,,,783704064,786972672
2021-05-11 10:47:25,,,783704064,786972672
2021-05-11 10:47:30,,,783704064,786972672
2021-05-11 10:47:35,,,783704064,786972672
2021-05-11 10:47:40,,,783704064,786972672
2021-05-11 10:47:45,,,783704064,786972672
2021-05-11 10:47:50,,,783704064,789446656
2021-05-11 10:47:55,,,783704064,789446656
2021-05-11 10:48:00,,,783704064,789446656
2021-05-11 10:48:05,,,783704064,789446656
2021-05-11 10:48:10,,,783704064,789446656
2021-05-11 10:48:15,,,783704064,789446656
2021-05-11 10:48:20,,,783704064,790507520
2021-05-11 10:48:25,,,783704064,790507520
2021-05-11 10:48:30,,,783704064,790507520
2021-05-11 10:48:35,,,783704064,790507520
2021-05-11 10:48:40,,,783704064,790507520
2021-05-11 10:48:45,,,783704064,790507520
2021-05-11 10:48:50,,,783704064,792678400
2021-05-11 10:48:55,,,783704064,792678400
2021-05-11 10:49:00,,,783704064,792678400
2021-05-11 10:49:05,,,783704064,792678400
2021-05-11 10:49:10,,,783704064,792678400
2021-05-11 10:49:15,,,792211456,792678400
2021-05-11 10:49:20,,,792211456,793526272
2021-05-11 10:49:25,,,792211456,793526272
2021-05-11 10:49:30,,,792211456,793526272
2021-05-11 10:49:35,,,792211456,793526272
2021-05-11 10:49:40,,,792211456,793526272
2021-05-11 10:49:45,,,792211456,793526272
2021-05-11 10:49:50,,,792211456,794935296
2021-05-11 10:49:55,,,792211456,794935296
2021-05-11 10:50:00,,,792211456,794935296
2021-05-11 10:50:05,,,792211456,794935296
2021-05-11 10:50:10,,,792211456,794935296
2021-05-11 10:50:15,,,792211456,794935296
2021-05-11 10:50:20,,,792211456,797409280
2021-05-11 10:50:25,,,792211456,797409280
2021-05-11 10:50:30,,,792211456,797409280
2021-05-11 10:50:35,,,792211456,797409280
2021-05-11 10:50:40,,,792211456,797409280
2021-05-11 10:50:45,,,792211456,797409280
2021-05-11 10:50:50,,,792211456,799711232
2021-05-11 10:50:55,,,792211456,799711232
2021-05-11 10:51:00,,,792211456,799711232
2021-05-11 10:51:05,,,792211456,799711232
2021-05-11 10:51:10,,,792211456,799711232
2021-05-11 10:51:15,,,792211456,799711232
2021-05-11 10:51:20,,,792211456,803487744
2021-05-11 10:51:25,,,792211456,803487744
2021-05-11 10:51:30,,,792211456,803487744
2021-05-11 10:51:35,,,792211456,803487744
2021-05-11 10:51:40,,,792211456,803487744
2021-05-11 10:51:45,,,803487744,803487744
2021-05-11 10:51:50,,,803487744,804012032
2021-05-11 10:51:55,,,803487744,804012032
2021-05-11 10:52:00,,,803487744,804012032
2021-05-11 10:52:05,,,803487744,804012032
2021-05-11 10:52:10,,,803487744,804012032
2021-05-11 10:52:15,,,803487744,804012032
2021-05-11 10:52:20,,,803487744,805670912
2021-05-11 10:52:25,,,803487744,805670912
2021-05-11 10:52:30,,,803487744,805670912
2021-05-11 10:52:35,,,803487744,805670912
2021-05-11 10:52:40,,,803487744,805670912
2021-05-11 10:52:45,,,803487744,805670912
2021-05-11 10:52:50,,,803487744,808120320
2021-05-11 10:52:55,,,803487744,808120320
2021-05-11 10:53:00,,,803487744,808120320
2021-05-11 10:53:05,,,803487744,808120320
2021-05-11 10:53:10,,,803487744,808120320
2021-05-11 10:53:15,,,803487744,808120320
2021-05-11 10:53:20,,,803487744,808706048
2021-05-11 10:53:25,,,803487744,808706048
2021-05-11 10:53:30,,,803487744,808706048
2021-05-11 10:53:35,,,803487744,808706048
2021-05-11 10:53:40,,,803487744,808706048
2021-05-11 10:53:45,,,803487744,808706048
2021-05-11 10:53:50,,,803487744,810696704
2021-05-11 10:53:55,,,803487744,810696704
2021-05-11 10:54:00,,,803487744,810696704
2021-05-11 10:54:05,,,803487744,810696704
2021-05-11 10:54:10,,,803487744,810696704
2021-05-11 10:54:15,,,810696704,810696704
2021-05-11 10:54:20,,,810696704,812044288
2021-05-11 10:54:25,,,810696704,812044288
2021-05-11 10:54:30,,,810696704,812044288
2021-05-11 10:54:35,,,810696704,812044288
2021-05-11 10:54:40,,,810696704,812044288
2021-05-11 10:54:45,,,810696704,812044288
2021-05-11 10:54:50,,,810696704,813936640
2021-05-11 10:54:55,,,810696704,813936640
2021-05-11 10:55:00,,,810696704,813936640
2021-05-11 10:55:05,,,810696704,813936640
2021-05-11 10:55:10,,,810696704,813936640
2021-05-11 10:55:15,,,810696704,813936640
2021-05-11 10:55:20,,,810696704,815124480
2021-05-11 10:55:25,,,810696704,815124480
2021-05-11 10:55:30,,,810696704,815124480
2021-05-11 10:55:35,,,810696704,815124480
2021-05-11 10:55:40,,,810696704,815124480
2021-05-11 10:55:45,,,810696704,815124480
2021-05-11 10:55:50,,,810696704,816074752
2021-05-11 10:55:55,,,810696704,816074752
2021-05-11 10:56:00,,,810696704,816074752
2021-05-11 10:56:05,,,810696704,816074752
2021-05-11 10:56:10,,,810696704,816074752
2021-05-11 10:56:15,,,810696704,816074752
2021-05-11 10:56:20,,,810696704,816308224
2021-05-11 10:56:25,,,810696704,816308224
2021-05-11 10:56:30,,,810696704,816308224
2021-05-11 10:56:35,,,810696704,816308224
2021-05-11 10:56:40,,,810696704,816308224
2021-05-11 10:56:45,,,816488448,816308224
2021-05-11 10:56:50,,,816488448,817594368
2021-05-11 10:56:55,,,816488448,817594368
2021-05-11 10:57:00,,,816488448,817594368
2021-05-11 10:57:05,,,816488448,817594368
2021-05-11 10:57:10,,,816488448,817594368
2021-05-11 10:57:15,,,816488448,817594368
2021-05-11 10:57:20,,,816488448,818794496
2021-05-11 10:57:25,,,816488448,818794496
2021-05-11 10:57:30,,,816488448,818794496
2021-05-11 10:57:35,,,816488448,818794496
2021-05-11 10:57:40,,,816488448,818794496
2021-05-11 10:57:45,,,816488448,818794496
2021-05-11 10:57:50,,,816488448,821141504
2021-05-11 10:57:55,,,816488448,821141504
2021-05-11 10:58:00,,,816488448,821141504
2021-05-11 10:58:05,,,816488448,821141504
2021-05-11 10:58:10,,,816488448,821141504
2021-05-11 10:58:15,,,816488448,821141504
2021-05-11 10:58:20,,,816488448,824303616
2021-05-11 10:58:25,,,816488448,824303616
2021-05-11 10:58:30,,,816488448,824303616
2021-05-11 10:58:35,,,816488448,824303616
2021-05-11 10:58:40,,,816488448,824303616
2021-05-11 10:58:45,,,816488448,824303616
2021-05-11 10:58:50,,,816488448,826458112
2021-05-11 10:58:55,,,816488448,826458112
2021-05-11 10:59:00,,,816488448,826458112
2021-05-11 10:59:05,,,816488448,826458112
2021-05-11 10:59:10,,,816488448,826458112
2021-05-11 10:59:15,,,825442304,826458112
2021-05-11 10:59:20,1128267776,1861222400,826462208,827473920
2021-05-11 10:59:25,1233125376,2033188864,826462208,827473920
2021-05-11 10:59:30,1233125376,2033188864,826462208,827473920
2021-05-11 10:59:35,1233125376,2033188864,826462208,827473920
2021-05-11 10:59:40,1233125376,2033188864,826462208,889286656
2021-05-11 10:59:45,1233125376,2033188864,826462208,889286656
2021-05-11 10:59:50,1233125376,2033188864,826462208,783118336
2021-05-11 10:59:55,1233125376,2033188864,826462208,783118336
2021-05-11 11:00:00,1233125376,2033188864,826462208,783118336
2021-05-11 11:00:05,1233125376,2033188864,826462208,783118336
2021-05-11 11:00:10,1233125376,2033188864,826462208,807890944
2021-05-11 11:00:15,1233125376,2033188864,826462208,807890944
2021-05-11 11:00:20,1233125376,2033188864,826462208,409423872
2021-05-11 11:00:25,1233125376,2033188864,826462208,409423872
2021-05-11 11:00:30,1233125376,2033188864,826462208,409423872
2021-05-11 11:00:35,1233125376,2033188864,826462208,409423872
2021-05-11 11:00:40,1233125376,2033188864,826462208,413749248
2021-05-11 11:00:45,1233125376,2033188864,826462208,413749248
2021-05-11 11:00:50,1233125376,2033188864,826462208,443654144
2021-05-11 11:00:55,1233125376,2033188864,826462208,443654144
2021-05-11 11:01:00,1233125376,2033188864,826462208,443654144
2021-05-11 11:01:05,1233125376,2033188864,826462208,443654144
2021-05-11 11:01:10,1233125376,2033188864,826462208,446488576
2021-05-11 11:01:15,1233125376,2033188864,826462208,446488576
2021-05-11 11:01:20,1233125376,2033188864,826462208,468250624
2021-05-11 11:01:25,1233125376,2033188864,826462208,468250624
2021-05-11 11:01:30,1233125376,2033188864,826462208,468250624
2021-05-11 11:01:35,1233125376,2033188864,826462208,468250624
2021-05-11 11:01:40,1233125376,2033188864,826462208,467927040
2021-05-11 11:01:45,1233125376,2033188864,826462208,467927040
2021-05-11 11:01:50,1233125376,2033188864,806638247,485343232
2021-05-11 11:01:55,1233125376,2033188864,806638247,485343232
2021-05-11 11:02:00,1233125376,2033188864,806638247,485343232
2021-05-11 11:02:05,1233125376,2033188864,806638247,485343232
2021-05-11 11:02:10,1233125376,2033188864,806638247,486146048
2021-05-11 11:02:15,1233125376,2033188864,806638247,486146048
2021-05-11 11:02:20,1233125376,2033188864,806638247,499646464
2021-05-11 11:02:25,1233125376,2033188864,806638247,499646464
2021-05-11 11:02:30,1233125376,2033188864,806638247,499646464
2021-05-11 11:02:35,1233125376,2033188864,806638247,499646464
2021-05-11 11:02:40,1233125376,2033188864,806638247,500011008
2021-05-11 11:02:45,1233125376,2033188864,806638247,500011008
2021-05-11 11:02:50,1233125376,2033188864,806638247,511598592
2021-05-11 11:02:55,1233125376,2033188864,806638247,511598592
2021-05-11 11:03:00,1233125376,2033188864,806638247,511598592
2021-05-11 11:03:05,1233125376,2033188864,806638247,511598592
2021-05-11 11:03:10,1233125376,2033188864,806638247,511688704
2021-05-11 11:03:15,1233125376,2033188864,806638247,511688704
2021-05-11 11:03:20,1233125376,2033188864,806638247,516444160
2021-05-11 11:03:25,1233125376,2033188864,806638247,516444160
2021-05-11 11:03:30,1233125376,2033188864,806638247,516444160
2021-05-11 11:03:35,1233125376,2033188864,806638247,516444160
2021-05-11 11:03:40,1233125376,2033188864,806638247,516816896
2021-05-11 11:03:45,1233125376,2033188864,806638247,516816896
2021-05-11 11:03:50,1233125376,2033188864,806638247,519385088
2021-05-11 11:03:55,1233125376,2033188864,806638247,519385088
2021-05-11 11:04:00,1233125376,2033188864,806638247,519385088
2021-05-11 11:04:05,1233125376,2033188864,806638247,519385088
2021-05-11 11:04:10,1233125376,2033188864,806638247,520351744
2021-05-11 11:04:15,1233125376,2033188864,806638247,520351744
2021-05-11 11:04:20,1233125376,2033188864,743063855,525254656
2021-05-11 11:04:25,2019557376,3330277376,743063855,525254656
2021-05-11 11:04:30,2019557376,3330277376,743063855,525254656
2021-05-11 11:04:35,2019557376,3330277376,743063855,525254656
2021-05-11 11:04:40,1869611008,3082813440,743063855,481312768
2021-05-11 11:04:45,1817182208,2996830208,743063855,481312768
2021-05-11 11:04:50,1817182208,2996830208,743063855,552988672
2021-05-11 11:04:55,1709178880,2818572288,743063855,552988672
2021-05-11 11:05:00,1709178880,2818572288,743063855,552988672
2021-05-11 11:05:05,1108344832,1826619392,743063855,552988672
2021-05-11 11:05:10,1108344832,1826619392,743063855,580755456
2021-05-11 11:05:15,1108344832,1826619392,743063855,580755456
2021-05-11 11:05:20,1108344832,1826619392,743063855,450686976
2021-05-11 11:05:25,1108344832,1826619392,743063855,450686976
2021-05-11 11:05:30,1108344832,1826619392,743063855,450686976
2021-05-11 11:05:35,1108344832,1826619392,743063855,450686976
2021-05-11 11:05:40,1108344832,1826619392,743063855,455815168
2021-05-11 11:05:45,1108344832,1826619392,743063855,455815168
2021-05-11 11:05:50,1108344832,1826619392,743063855,488484864
2021-05-11 11:05:55,1108344832,1826619392,743063855,488484864
2021-05-11 11:06:00,1108344832,1826619392,743063855,488484864
2021-05-11 11:06:05,1108344832,1826619392,743063855,488484864
2021-05-11 11:06:10,1108344832,1826619392,743063855,488476672
2021-05-11 11:06:15,1108344832,1826619392,743063855,488476672
2021-05-11 11:06:20,1108344832,1826619392,743063855,507858944
2021-05-11 11:06:25,1108344832,1826619392,743063855,507858944
2021-05-11 11:06:30,1108344832,1826619392,743063855,507858944
2021-05-11 11:06:35,1108344832,1826619392,743063855,507858944
2021-05-11 11:06:40,1108344832,1826619392,743063855,511229952
2021-05-11 11:06:45,1108344832,1826619392,743063855,511229952
2021-05-11 11:06:50,1108344832,1826619392,743063855,524730368
2021-05-11 11:06:55,1190133760,1961885696,695320062,524730368
2021-05-11 11:07:00,1190133760,1961885696,695320062,524730368
2021-05-11 11:07:05,1190133760,1961885696,695320062,524730368
2021-05-11 11:07:10,1190133760,1961885696,695320062,522309632
2021-05-11 11:07:15,1190133760,1961885696,695320062,522309632
2021-05-11 11:07:20,1136656384,1873805312,695320062,509894656
2021-05-11 11:07:25,1136656384,1873805312,695320062,509894656
2021-05-11 11:07:30,1136656384,1873805312,695320062,509894656
2021-05-11 11:07:35,1136656384,1873805312,695320062,509894656
2021-05-11 11:07:40,1136656384,1873805312,695320062,508276736
2021-05-11 11:07:45,1136656384,1873805312,695320062,508276736
2021-05-11 11:07:50,1136656384,1873805312,695320062,552263680
2021-05-11 11:07:55,1136656384,1873805312,695320062,552263680
2021-05-11 11:08:00,1136656384,1873805312,695320062,552263680
2021-05-11 11:08:05,1136656384,1873805312,695320062,552263680
2021-05-11 11:08:10,1136656384,1873805312,695320062,554913792
2021-05-11 11:08:15,1136656384,1873805312,695320062,554913792
2021-05-11 11:08:20,1136656384,1873805312,695320062,563826688
2021-05-11 11:08:25,1136656384,1873805312,695320062,563826688
2021-05-11 11:08:30,1136656384,1873805312,695320062,563826688
2021-05-11 11:08:35,1136656384,1873805312,695320062,563826688
2021-05-11 11:08:40,1136656384,1873805312,695320062,563302400
2021-05-11 11:08:45,1136656384,1873805312,695320062,563302400
2021-05-11 11:08:50,1136656384,1873805312,695320062,582123520
2021-05-11 11:08:55,1136656384,1873805312,695320062,582123520
2021-05-11 11:09:00,1136656384,1873805312,695320062,582123520
2021-05-11 11:09:05,1136656384,1873805312,695320062,582123520
2021-05-11 11:09:10,1136656384,1873805312,695320062,582606848
2021-05-11 11:09:15,1136656384,1873805312,695320062,582606848
2021-05-11 11:09:20,1136656384,1873805312,695320062,586493952
2021-05-11 11:09:25,1828716544,3014656000,669470006,586493952
2021-05-11 11:09:30,1947205632,3209691136,669470006,586493952
2021-05-11 11:09:35,1947205632,3209691136,669470006,586493952
2021-05-11 11:09:40,1777336320,2930769920,669470006,582115328
2021-05-11 11:09:45,1615855616,2664431616,669470006,582115328
2021-05-11 11:09:50,1615855616,2664431616,669470006,601432064
2021-05-11 11:09:55,1528823808,2520776704,669470006,601432064
2021-05-11 11:10:00,1528823808,2520776704,669470006,601432064
2021-05-11 11:10:05,1528823808,2520776704,669470006,601432064
2021-05-11 11:10:10,1528823808,2520776704,669470006,633729024
2021-05-11 11:10:15,1528823808,2520776704,669470006,633729024
2021-05-11 11:10:20,1027604480,1693450240,669470006,452894720
2021-05-11 11:10:25,1027604480,1693450240,669470006,452894720
2021-05-11 11:10:30,1027604480,1693450240,669470006,452894720
2021-05-11 11:10:35,1027604480,1693450240,669470006,452894720
2021-05-11 11:10:40,1027604480,1693450240,669470006,453898240
2021-05-11 11:10:45,1027604480,1693450240,669470006,453898240
2021-05-11 11:10:50,1027604480,1693450240,669470006,489324544
2021-05-11 11:10:55,1027604480,1693450240,669470006,489324544
2021-05-11 11:11:00,1027604480,1693450240,669470006,489324544
2021-05-11 11:11:05,1027604480,1693450240,669470006,489324544
2021-05-11 11:11:10,1027604480,1693450240,669470006,491163648
2021-05-11 11:11:15,1027604480,1693450240,669470006,491163648
2021-05-11 11:11:20,1027604480,1693450240,669470006,510304256
2021-05-11 11:11:25,1027604480,1693450240,669470006,510304256
2021-05-11 11:11:30,1027604480,1693450240,669470006,510304256
2021-05-11 11:11:35,1027604480,1693450240,669470006,510304256
2021-05-11 11:11:40,1027604480,1693450240,669470006,523988992
2021-05-11 11:11:45,1027604480,1693450240,669470006,523988992
2021-05-11 11:11:50,1027604480,1693450240,669470006,549285888
2021-05-11 11:11:55,1027604480,1693450240,621968987,549285888
2021-05-11 11:12:00,1115684864,1839202304,621968987,549285888
2021-05-11 11:12:05,1115684864,1839202304,621968987,549285888
2021-05-11 11:12:10,1115684864,1839202304,621968987,465063936
2021-05-11 11:12:15,1011875840,1668284416,621968987,465063936
2021-05-11 11:12:20,1011875840,1668284416,621968987,514265088
2021-05-11 11:12:25,1011875840,1668284416,621968987,514265088
2021-05-11 11:12:30,1011875840,1668284416,621968987,514265088
2021-05-11 11:12:35,1011875840,1668284416,621968987,514265088
2021-05-11 11:12:40,1011875840,1668284416,621968987,518828032
2021-05-11 11:12:45,1011875840,1668284416,621968987,518828032
2021-05-11 11:12:50,1011875840,1668284416,621968987,566616064
2021-05-11 11:12:55,1011875840,1668284416,621968987,566616064
2021-05-11 11:13:00,1011875840,1668284416,621968987,566616064
2021-05-11 11:13:05,1011875840,1668284416,621968987,566616064
2021-05-11 11:13:10,1011875840,1668284416,621968987,566775808
2021-05-11 11:13:15,1011875840,1668284416,621968987,566775808
2021-05-11 11:13:20,1011875840,1668284416,621968987,582795264
2021-05-11 11:13:25,1011875840,1668284416,621968987,582795264
2021-05-11 11:13:30,1011875840,1668284416,621968987,582795264
2021-05-11 11:13:35,1011875840,1668284416,621968987,582795264
2021-05-11 11:13:40,1011875840,1668284416,621968987,582496256
2021-05-11 11:13:45,1011875840,1668284416,621968987,582496256
2021-05-11 11:13:50,1011875840,1668284416,621968987,582987776
2021-05-11 11:13:55,1011875840,1668284416,621968987,582987776
2021-05-11 11:14:00,1011875840,1668284416,621968987,582987776
2021-05-11 11:14:05,1011875840,1668284416,621968987,582987776
2021-05-11 11:14:10,1011875840,1668284416,621968987,583049216
2021-05-11 11:14:15,1011875840,1668284416,621968987,583049216
2021-05-11 11:14:20,1011875840,1668284416,621968987,590344192
2021-05-11 11:14:25,1011875840,1668284416,604599358,590344192
2021-05-11 11:14:30,1579155456,2602565632,604599358,590344192
2021-05-11 11:14:35,1579155456,2602565632,604599358,590344192
2021-05-11 11:14:40,1474297856,2430599168,604599358,624881664
2021-05-11 11:14:45,1474297856,2430599168,604599358,624881664
2021-05-11 11:14:50,1317011456,2171600896,604599358,521035776
2021-05-11 11:14:55,1317011456,2171600896,604599358,521035776
2021-05-11 11:15:00,1317011456,2171600896,604599358,521035776
2021-05-11 11:15:05,1317011456,2171600896,604599358,521035776
2021-05-11 11:15:10,1317011456,2171600896,604599358,712204288
2021-05-11 11:15:15,1317011456,2171600896,604599358,712204288
2021-05-11 11:15:20,920649728,1516240896,604599358,475136000
2021-05-11 11:15:25,920649728,1516240896,604599358,475136000
2021-05-11 11:15:30,920649728,1516240896,604599358,475136000
2021-05-11 11:15:35,920649728,1516240896,604599358,475136000
2021-05-11 11:15:40,920649728,1516240896,604599358,508715008
2021-05-11 11:15:45,920649728,1516240896,604599358,508715008
2021-05-11 11:15:50,920649728,1516240896,604599358,510468096
2021-05-11 11:15:55,920649728,1516240896,604599358,510468096
2021-05-11 11:16:00,920649728,1516240896,604599358,510468096
2021-05-11 11:16:05,920649728,1516240896,604599358,510468096
2021-05-11 11:16:10,920649728,1516240896,604599358,595402752
2021-05-11 11:16:15,920649728,1516240896,604599358,595402752
2021-05-11 11:16:20,920649728,1516240896,604599358,594337792
2021-05-11 11:16:25,920649728,1516240896,604599358,594337792
2021-05-11 11:16:30,920649728,1516240896,604599358,594337792
2021-05-11 11:16:35,920649728,1516240896,604599358,594337792
2021-05-11 11:16:40,920649728,1516240896,604599358,619909120
2021-05-11 11:16:45,920649728,1516240896,604599358,619909120
2021-05-11 11:16:50,920649728,1516240896,604599358,619356160
2021-05-11 11:16:55,920649728,1516240896,604599358,619356160
2021-05-11 11:17:00,1592786944,2624585728,626510376,619356160
