"Time","P50","P95"
2021-05-06 16:24:10,6,17
2021-05-06 16:24:15,6,16
2021-05-06 16:24:20,6,17
2021-05-06 16:24:25,6,17
2021-05-06 16:24:30,6,17
2021-05-06 16:24:35,6,17
2021-05-06 16:24:40,6,18
2021-05-06 16:24:45,6,18
2021-05-06 16:24:50,6,19
2021-05-06 16:24:55,6,19
2021-05-06 16:25:00,6,18
2021-05-06 16:25:05,6,20
2021-05-06 16:25:10,6,20
2021-05-06 16:25:15,6,18
2021-05-06 16:25:20,6,17
2021-05-06 16:25:25,6,18
2021-05-06 16:25:30,6,18
2021-05-06 16:25:35,6,18
2021-05-06 16:25:40,6,18
2021-05-06 16:25:45,6,16
2021-05-06 16:25:50,6,17
2021-05-06 16:25:55,6,17
2021-05-06 16:26:00,6,18
2021-05-06 16:26:05,6,18
2021-05-06 16:26:10,6,17
2021-05-06 16:26:15,6,16
2021-05-06 16:26:20,6,18
2021-05-06 16:26:25,6,17
2021-05-06 16:26:30,6,18
2021-05-06 16:26:35,6,17
2021-05-06 16:26:40,6,17
2021-05-06 16:26:45,6,17
2021-05-06 16:26:50,6,18
2021-05-06 16:26:55,6,17
2021-05-06 16:27:00,6,15
2021-05-06 16:27:05,6,16
2021-05-06 16:27:10,6,18
2021-05-06 16:27:15,6,16
2021-05-06 16:27:20,6,16
2021-05-06 16:27:25,6,18
2021-05-06 16:27:30,6,17
2021-05-06 16:27:35,6,17
2021-05-06 16:27:40,6,17
2021-05-06 16:27:45,6,18
2021-05-06 16:27:50,6,18
2021-05-06 16:27:55,6,18
2021-05-06 16:28:00,6,17
2021-05-06 16:28:05,6,17
2021-05-06 16:28:10,6,17
2021-05-06 16:28:15,6,17
2021-05-06 16:28:20,6,18
2021-05-06 16:28:25,6,19
2021-05-06 16:28:30,6,18
2021-05-06 16:28:35,6,17
2021-05-06 16:28:40,6,16
2021-05-06 16:28:45,6,17
2021-05-06 16:28:50,6,18
2021-05-06 16:28:55,6,18
2021-05-06 16:29:00,6,16
2021-05-06 16:29:05,6,17
2021-05-06 16:29:10,6,18
2021-05-06 16:29:15,6,18
2021-05-06 16:29:20,6,18
2021-05-06 16:29:25,6,17
2021-05-06 16:29:30,6,17
2021-05-06 16:29:35,6,18
2021-05-06 16:29:40,6,18
2021-05-06 16:29:45,6,17
2021-05-06 16:29:50,6,17
2021-05-06 16:29:55,6,17
2021-05-06 16:30:00,6,17
2021-05-06 16:30:05,6,16
2021-05-06 16:30:10,6,17
2021-05-06 16:30:15,6,18
2021-05-06 16:30:20,6,19
2021-05-06 16:30:25,6,19
2021-05-06 16:30:30,6,18
2021-05-06 16:30:35,6,17
2021-05-06 16:30:40,6,16
2021-05-06 16:30:45,6,18
2021-05-06 16:30:50,8,28
2021-05-06 16:30:55,7,21
2021-05-06 16:31:00,9,23
2021-05-06 16:31:05,10,58
2021-05-06 16:31:10,11,64
2021-05-06 16:31:15,10,58
2021-05-06 16:31:20,9,30
2021-05-06 16:31:25,10,65
2021-05-06 16:31:30,10,110
2021-05-06 16:31:35,110,120
2021-05-06 16:31:40,110,120
2021-05-06 16:31:45,110,120
2021-05-06 16:31:50,110,120
2021-05-06 16:31:55,110,1300
2021-05-06 16:32:00,110,1300
2021-05-06 16:32:05,67,120
2021-05-06 16:32:10,52,110
2021-05-06 16:32:15,56,440
2021-05-06 16:32:20,67,440
2021-05-06 16:32:25,77,1300
2021-05-06 16:32:30,73,1300
2021-05-06 16:32:35,49,110
2021-05-06 16:32:40,47,110
2021-05-06 16:32:45,48,110
2021-05-06 16:32:50,42,120
2021-05-06 16:32:55,27,110
2021-05-06 16:33:00,24,110
2021-05-06 16:33:05,15,93
2021-05-06 16:33:10,13,100
2021-05-06 16:33:15,24,1400
2021-05-06 16:33:20,24,1400
2021-05-06 16:33:25,29,110
2021-05-06 16:33:30,26,110
2021-05-06 16:33:35,13,100
2021-05-06 16:33:40,12,70
2021-05-06 16:33:45,14,530
2021-05-06 16:33:50,17,590
2021-05-06 16:33:55,12,73
2021-05-06 16:34:00,12,65
2021-05-06 16:34:05,18,500
2021-05-06 16:34:10,19,510
2021-05-06 16:34:15,11,80
2021-05-06 16:34:20,10,72
2021-05-06 16:34:25,18,1300
2021-05-06 16:34:30,20,1300
2021-05-06 16:34:35,14,160
2021-05-06 16:34:40,13,81
2021-05-06 16:34:45,12,64
2021-05-06 16:34:50,12,56
2021-05-06 16:34:55,19,290
2021-05-06 16:35:00,20,290
2021-05-06 16:35:05,15,89
2021-05-06 16:35:10,16,88
2021-05-06 16:35:15,20,300
2021-05-06 16:35:20,23,280
2021-05-06 16:35:25,17,360
2021-05-06 16:35:30,15,380
2021-05-06 16:35:35,28,560
2021-05-06 16:35:40,31,580
2021-05-06 16:35:45,13,100
2021-05-06 16:35:50,14,75
2021-05-06 16:35:55,27,490
2021-05-06 16:36:00,24,480
2021-05-06 16:36:05,23,510
2021-05-06 16:36:10,29,520
2021-05-06 16:36:15,16,94
2021-05-06 16:36:20,29,1700
2021-05-06 16:36:25,15,95
2021-05-06 16:36:30,16,89
2021-05-06 16:36:35,22,330
2021-05-06 16:36:40,27,340
2021-05-06 16:36:45,17,85
2021-05-06 16:36:50,14,84
2021-05-06 16:36:55,19,1400
2021-05-06 16:37:00,23,1400
2021-05-06 16:37:05,13,89
2021-05-06 16:37:10,23,330
2021-05-06 16:37:15,15,330
2021-05-06 16:37:20,8,30
2021-05-06 16:37:25,8,30
2021-05-06 16:37:30,8,470
2021-05-06 16:37:35,110,470
2021-05-06 16:37:40,110,280
2021-05-06 16:37:45,110,270
2021-05-06 16:37:50,74,280
2021-05-06 16:37:55,39,110
2021-05-06 16:38:00,45,310
2021-05-06 16:38:05,38,310
2021-05-06 16:38:10,71,1500
2021-05-06 16:38:15,69,1500
2021-05-06 16:38:20,33,240
2021-05-06 16:38:25,17,100
2021-05-06 16:38:30,16,320
2021-05-06 16:38:35,85,1600
2021-05-06 16:38:40,12,81
2021-05-06 16:38:45,9,78
2021-05-06 16:38:50,13,650
2021-05-06 16:38:55,16,560
2021-05-06 16:39:00,12,62
2021-05-06 16:39:05,11,64
2021-05-06 16:39:10,9,480
2021-05-06 16:39:15,8,460
2021-05-06 16:39:20,8,320
2021-05-06 16:39:25,8,130
2021-05-06 16:39:30,10,1500
2021-05-06 16:39:35,10,1500
2021-05-06 16:39:40,18,600
2021-05-06 16:39:45,20,590
2021-05-06 16:39:50,8,35
2021-05-06 16:39:55,8,27
2021-05-06 16:40:00,7,22
2021-05-06 16:40:05,7,17
2021-05-06 16:40:10,9,670
2021-05-06 16:40:15,11,5000
2021-05-06 16:40:20,11,5000
2021-05-06 16:40:25,9,30
2021-05-06 16:40:30,9,27
2021-05-06 16:40:35,12,520
2021-05-06 16:40:40,11,76
2021-05-06 16:40:45,9,64
2021-05-06 16:40:50,11,1300
2021-05-06 16:40:55,10,400
2021-05-06 16:41:00,10,380
2021-05-06 16:41:05,9,25
2021-05-06 16:41:10,9,27
2021-05-06 16:41:15,9,42
2021-05-06 16:41:20,11,600
2021-05-06 16:41:25,10,610
2021-05-06 16:41:30,9,71
2021-05-06 16:41:35,11,620
2021-05-06 16:41:40,11,570
2021-05-06 16:41:45,11,550
2021-05-06 16:41:50,9,33
2021-05-06 16:41:55,9,31
2021-05-06 16:42:00,9,31
2021-05-06 16:42:05,10,36
2021-05-06 16:42:10,10,46
2021-05-06 16:42:15,9,44
2021-05-06 16:42:20,9,28
2021-05-06 16:42:25,9,30
2021-05-06 16:42:30,9,29
2021-05-06 16:42:35,9,26
2021-05-06 16:42:40,10,710
2021-05-06 16:42:45,9,700
2021-05-06 16:42:50,8,25
2021-05-06 16:42:55,9,300
2021-05-06 16:43:00,9,360
2021-05-06 16:43:05,10,690
2021-05-06 16:43:10,11,73
2021-05-06 16:43:15,10,90
2021-05-06 16:43:20,29,810
2021-05-06 16:43:25,11,90
2021-05-06 16:43:30,8,73
2021-05-06 16:43:35,13,740
2021-05-06 16:43:40,140,1500
2021-05-06 16:43:45,150,1400
2021-05-06 16:43:50,100,340
2021-05-06 16:43:55,41,110
2021-05-06 16:44:00,35,96
2021-05-06 16:44:05,75,1600
2021-05-06 16:44:10,74,840
2021-05-06 16:44:15,59,590
2021-05-06 16:44:20,54,390
2021-05-06 16:44:25,71,1600
2021-05-06 16:44:30,60,1600
2021-05-06 16:44:35,41,510
2021-05-06 16:44:40,17,280
2021-05-06 16:44:45,13,79
2021-05-06 16:44:50,56,1500
2021-05-06 16:44:55,39,200
2021-05-06 16:45:00,23,100
2021-05-06 16:45:05,11,1100
2021-05-06 16:45:10,44,1400
2021-05-06 16:45:15,35,1400
2021-05-06 16:45:20,8,310
2021-05-06 16:45:25,10,400
2021-05-06 16:45:30,11,390
2021-05-06 16:45:35,26,1600
2021-05-06 16:45:40,32,1200
2021-05-06 16:45:45,14,610
2021-05-06 16:45:50,31,420
2021-05-06 16:45:55,9,70
2021-05-06 16:46:00,8,37
2021-05-06 16:46:05,43,1500
2021-05-06 16:46:10,44,910
2021-05-06 16:46:15,50,1500
2021-05-06 16:46:20,31,1500
2021-05-06 16:46:25,10,440
2021-05-06 16:46:30,11,420
2021-05-06 16:46:35,26,630
2021-05-06 16:46:40,26,600
2021-05-06 16:46:45,23,610
2021-05-06 16:46:50,17,470
2021-05-06 16:46:55,13,390
2021-05-06 16:47:00,10,380
2021-05-06 16:47:05,7,45
2021-05-06 16:47:10,8,470
2021-05-06 16:47:15,12,580
2021-05-06 16:47:20,13,410
2021-05-06 16:47:25,56,1700
2021-05-06 16:47:30,41,1600
2021-05-06 16:47:35,11,710
2021-05-06 16:47:40,52,1500
2021-05-06 16:47:45,35,1400
2021-05-06 16:47:50,7,81
2021-05-06 16:47:55,7,92
2021-05-06 16:48:00,8,120
2021-05-06 16:48:05,73,1700
2021-05-06 16:48:10,63,1200
2021-05-06 16:48:15,73,1700
2021-05-06 16:48:20,47,1700
2021-05-06 16:48:25,17,540
2021-05-06 16:48:30,15,520
2021-05-06 16:48:35,18,760
2021-05-06 16:48:40,72,1500
2021-05-06 16:48:45,67,1500
2021-05-06 16:48:50,25,350
2021-05-06 16:48:55,25,690
2021-05-06 16:49:00,38,690
2021-05-06 16:49:05,24,680
2021-05-06 16:49:10,22,540
2021-05-06 16:49:15,76,1600
2021-05-06 16:49:20,84,1600
2021-05-06 16:49:25,54,190
2021-05-06 16:49:30,45,200
2021-05-06 16:49:35,66,180
2021-05-06 16:49:40,110,140
2021-05-06 16:49:45,110,130
2021-05-06 16:49:50,110,410
2021-05-06 16:49:55,110,490
2021-05-06 16:50:00,110,160
2021-05-06 16:50:05,110,1500
2021-05-06 16:50:10,90,410
2021-05-06 16:50:15,80,170
2021-05-06 16:50:20,69,120
2021-05-06 16:50:25,99,1500
2021-05-06 16:50:30,110,1500
2021-05-06 16:50:35,78,160
2021-05-06 16:50:40,70,140
2021-05-06 16:50:45,76,140
2021-05-06 16:50:50,74,150
2021-05-06 16:50:55,74,140
2021-05-06 16:51:00,80,150
2021-05-06 16:51:05,76,160
2021-05-06 16:51:10,60,140
2021-05-06 16:51:15,57,130
2021-05-06 16:51:20,45,120
2021-05-06 16:51:25,39,120
2021-05-06 16:51:30,44,150
2021-05-06 16:51:35,17,120
2021-05-06 16:51:40,22,1600
2021-05-06 16:51:45,52,1700
2021-05-06 16:51:50,34,1100
2021-05-06 16:51:55,27,1400
2021-05-06 16:52:00,18,1400
2021-05-06 16:52:05,15,5000
2021-05-06 16:52:10,5000,5000
2021-05-06 16:52:15,5000,5000
2021-05-06 16:52:20,5700,9800
2021-05-06 16:52:25,5000,9200
2021-05-06 16:52:30,140,5000
2021-05-06 16:52:35,2,5000
2021-05-06 16:52:40,2,27
2021-05-06 16:52:45,2,39
2021-05-06 16:52:50,2,18
2021-05-06 16:52:55,6,29
2021-05-06 16:53:00,8,38
2021-05-06 16:53:05,7,31
2021-05-06 16:53:10,8,80
2021-05-06 16:53:15,8,100
2021-05-06 16:53:20,8,220
2021-05-06 16:53:25,8,250
2021-05-06 16:53:30,8,180
2021-05-06 16:53:35,11,1600
2021-05-06 16:53:40,8,39
2021-05-06 16:53:45,8,25
2021-05-06 16:53:50,7,22
2021-05-06 16:53:55,7,20
2021-05-06 16:54:00,7,21
2021-05-06 16:54:05,9,1000
2021-05-06 16:54:10,8,84
2021-05-06 16:54:15,7,82
2021-05-06 16:54:20,7,23
2021-05-06 16:54:25,10,1600
2021-05-06 16:54:30,10,1500
2021-05-06 16:54:35,8,29
2021-05-06 16:54:40,8,26
2021-05-06 16:54:45,7,22
2021-05-06 16:54:50,8,380
2021-05-06 16:54:55,9,380
2021-05-06 16:55:00,8,32
2021-05-06 16:55:05,11,1600
2021-05-06 16:55:10,9,71
2021-05-06 16:55:15,9,55
2021-05-06 16:55:20,9,430
2021-05-06 16:55:25,10,460
2021-05-06 16:55:30,13,130
2021-05-06 16:55:35,100,350
2021-05-06 16:55:40,51,480
2021-05-06 16:55:45,33,470
2021-05-06 16:55:50,19,79
2021-05-06 16:55:55,16,76
2021-05-06 16:56:00,12,72
2021-05-06 16:56:05,15,380
2021-05-06 16:56:10,11,480
2021-05-06 16:56:15,10,460
2021-05-06 16:56:20,9,390
2021-05-06 16:56:25,11,440
2021-05-06 16:56:30,9,74
2021-05-06 16:56:35,10,240
2021-05-06 16:56:40,10,250
2021-05-06 16:56:45,10,250
2021-05-06 16:56:50,9,28
2021-05-06 16:56:55,21,1700
2021-05-06 16:57:00,15,1600
2021-05-06 16:57:05,10,390
2021-05-06 16:57:10,11,470
2021-05-06 16:57:15,10,470
2021-05-06 16:57:20,10,410
2021-05-06 16:57:25,10,450
2021-05-06 16:57:30,10,85
2021-05-06 16:57:35,16,1700
2021-05-06 16:57:40,9,180
2021-05-06 16:57:45,8,27
2021-05-06 16:57:50,8,400
2021-05-06 16:57:55,10,420
2021-05-06 16:58:00,9,130
2021-05-06 16:58:05,14,670
2021-05-06 16:58:10,5000,5000
2021-05-06 16:58:15,5000,5000
2021-05-06 16:58:20,5900,9900
2021-05-06 16:58:25,5000,9600
2021-05-06 16:58:30,5000,5000
2021-05-06 16:58:35,120,5000
2021-05-06 16:58:40,86,120
2021-05-06 16:58:45,57,110
2021-05-06 16:58:50,30,89
2021-05-06 16:58:55,35,97
2021-05-06 16:59:00,34,100
2021-05-06 16:59:05,18,89
2021-05-06 16:59:10,13,73
2021-05-06 16:59:15,16,78
2021-05-06 16:59:20,19,88
2021-05-06 16:59:25,10,66
2021-05-06 16:59:30,9,62
2021-05-06 16:59:35,9,68
2021-05-06 16:59:40,8,65
2021-05-06 16:59:45,8,61
2021-05-06 16:59:50,22,1600
2021-05-06 16:59:55,13,500
2021-05-06 17:00:00,12,490
2021-05-06 17:00:05,12,1600
2021-05-06 17:00:10,19,1600
2021-05-06 17:00:15,10,800
2021-05-06 17:00:20,9,310
2021-05-06 17:00:25,14,560
2021-05-06 17:00:30,11,410
2021-05-06 17:00:35,9,57
2021-05-06 17:00:40,10,350
2021-05-06 17:00:45,12,590
2021-05-06 17:00:50,11,420
2021-05-06 17:00:55,14,1600
2021-05-06 17:01:00,14,1600
2021-05-06 17:01:05,9,110
2021-05-06 17:01:10,9,57
2021-05-06 17:01:15,10,370
2021-05-06 17:01:20,11,380
2021-05-06 17:01:25,11,480
2021-05-06 17:01:30,12,600
2021-05-06 17:01:35,100,390
2021-05-06 17:01:40,100,120
2021-05-06 17:01:45,100,420
2021-05-06 17:01:50,75,680
2021-05-06 17:01:55,75,700
2021-05-06 17:02:00,61,680
2021-05-06 17:02:05,30,430
2021-05-06 17:02:10,41,1600
2021-05-06 17:02:15,60,1600
2021-05-06 17:02:20,36,540
2021-05-06 17:02:25,32,610
2021-05-06 17:02:30,22,410
2021-05-06 17:02:35,12,83
2021-05-06 17:02:40,11,340
2021-05-06 17:02:45,10,340
2021-05-06 17:02:50,9,41
2021-05-06 17:02:55,10,59
2021-05-06 17:03:00,10,340
2021-05-06 17:03:05,7,340
2021-05-06 17:03:10,7,21
2021-05-06 17:03:15,9,370
2021-05-06 17:03:20,14,570
2021-05-06 17:03:25,9,270
2021-05-06 17:03:30,8,31
2021-05-06 17:03:35,9,38
2021-05-06 17:03:40,8,37
2021-05-06 17:03:45,8,520
2021-05-06 17:03:50,10,540
2021-05-06 17:03:55,9,51
2021-05-06 17:04:00,8,32
2021-05-06 17:04:05,9,420
2021-05-06 17:04:10,9,450
2021-05-06 17:04:15,8,450
2021-05-06 17:04:20,8,470
2021-05-06 17:04:25,9,50
2021-05-06 17:04:30,11,51
2021-05-06 17:04:35,9,67
2021-05-06 17:04:40,9,71
2021-05-06 17:04:45,9,37
2021-05-06 17:04:50,9,51
2021-05-06 17:04:55,8,30
2021-05-06 17:05:00,8,32
2021-05-06 17:05:05,8,31
2021-05-06 17:05:10,9,37
2021-05-06 17:05:15,8,36
2021-05-06 17:05:20,8,30
2021-05-06 17:05:25,8,30
2021-05-06 17:05:30,9,29
2021-05-06 17:05:35,8,30
2021-05-06 17:05:40,8,30
2021-05-06 17:05:45,8,27
2021-05-06 17:05:50,8,24
2021-05-06 17:05:55,8,59
2021-05-06 17:06:00,9,66
2021-05-06 17:06:05,8,28
2021-05-06 17:06:10,8,27
2021-05-06 17:06:15,8,28
2021-05-06 17:06:20,8,25
2021-05-06 17:06:25,8,24
2021-05-06 17:06:30,8,27
2021-05-06 17:06:35,8,28
2021-05-06 17:06:40,8,28
2021-05-06 17:06:45,8,32
2021-05-06 17:06:50,8,25
2021-05-06 17:06:55,8,25
2021-05-06 17:07:00,8,28
2021-05-06 17:07:05,8,24
2021-05-06 17:07:10,7,25
2021-05-06 17:07:15,7,55
2021-05-06 17:07:20,8,87
2021-05-06 17:07:25,8,100
2021-05-06 17:07:30,8,99
2021-05-06 17:07:35,9,91
2021-05-06 17:07:40,9,86
2021-05-06 17:07:45,8,81
2021-05-06 17:07:50,8,83
2021-05-06 17:07:55,9,95
2021-05-06 17:08:00,8,94
2021-05-06 17:08:05,8,97
2021-05-06 17:08:10,8,97
2021-05-06 17:08:15,8,88
2021-05-06 17:08:20,9,89
2021-05-06 17:08:25,9,100
2021-05-06 17:08:30,9,110
2021-05-06 17:08:35,9,100
2021-05-06 17:08:40,9,110
2021-05-06 17:08:45,8,100
2021-05-06 17:08:50,8,77
2021-05-06 17:08:55,8,77
2021-05-06 17:09:00,8,88
2021-05-06 17:09:05,8,94
2021-05-06 17:09:10,9,99
2021-05-06 17:09:15,8,82
2021-05-06 17:09:20,7,54
2021-05-06 17:09:25,7,73
2021-05-06 17:09:30,7,68
2021-05-06 17:09:35,8,73
2021-05-06 17:09:40,7,75
2021-05-06 17:09:45,7,50
2021-05-06 17:09:50,7,68
2021-05-06 17:09:55,8,71
2021-05-06 17:10:00,8,68
2021-05-06 17:10:05,8,64
2021-05-06 17:10:10,8,88
2021-05-06 17:10:15,8,85
2021-05-06 17:10:20,8,82
2021-05-06 17:10:25,8,44
2021-05-06 17:10:30,11,110
2021-05-06 17:10:35,42,120
2021-05-06 17:10:40,100,120
2021-05-06 17:10:45,57,110
2021-05-06 17:10:50,37,100
2021-05-06 17:10:55,30,100
2021-05-06 17:11:00,28,100
2021-05-06 17:11:05,18,89
2021-05-06 17:11:10,15,87
2021-05-06 17:11:15,12,82
2021-05-06 17:11:20,18,87
2021-05-06 17:11:25,21,88
2021-05-06 17:11:30,18,91
2021-05-06 17:11:35,13,86
2021-05-06 17:11:40,12,83
2021-05-06 17:11:45,12,97
2021-05-06 17:11:50,12,89
2021-05-06 17:11:55,11,70
2021-05-06 17:12:00,12,78
