"Time","request","limits","usage"
2021-04-30 12:45:30,2883584000,5502958624,461418496
2021-04-30 12:45:35,2883584000,5502958624,461418496
2021-04-30 12:45:40,2883584000,5502958624,462757888
2021-04-30 12:45:45,2883584000,5502958624,462757888
2021-04-30 12:45:50,2883584000,5502958624,462397440
2021-04-30 12:45:55,2883584000,5502958624,462397440
2021-04-30 12:46:00,2883584000,5502958624,462397440
2021-04-30 12:46:05,2883584000,5502958624,462397440
2021-04-30 12:46:10,2883584000,5502958624,462458880
2021-04-30 12:46:15,2883584000,5502958624,462458880
2021-04-30 12:46:20,2883584000,5502958624,468267008
2021-04-30 12:46:25,2883584000,5502958624,468267008
2021-04-30 12:46:30,2883584000,5502958624,468267008
2021-04-30 12:46:35,2883584000,5502958624,468267008
2021-04-30 12:46:40,2883584000,5502958624,468819968
2021-04-30 12:46:45,2883584000,5502958624,468819968
2021-04-30 12:46:50,2883584000,5502958624,469524480
2021-04-30 12:46:55,2883584000,5502958624,469524480
2021-04-30 12:47:00,2883584000,5502958624,469524480
2021-04-30 12:47:05,2883584000,5502958624,469524480
2021-04-30 12:47:10,2883584000,5502958624,470904832
2021-04-30 12:47:15,2883584000,5502958624,470904832
2021-04-30 12:47:20,2883584000,5502958624,470802432
2021-04-30 12:47:25,2883584000,5502958624,470802432
2021-04-30 12:47:30,2883584000,5502958624,470802432
2021-04-30 12:47:35,2883584000,5502958624,470802432
2021-04-30 12:47:40,2883584000,5502958624,471072768
2021-04-30 12:47:45,2883584000,5502958624,471072768
2021-04-30 12:47:50,2883584000,5502958624,479477760
2021-04-30 12:47:55,2883584000,5502958624,479477760
2021-04-30 12:48:00,2883584000,5502958624,479477760
2021-04-30 12:48:05,2883584000,5502958624,479477760
2021-04-30 12:48:10,2883584000,5502958624,479846400
2021-04-30 12:48:15,2883584000,5502958624,479846400
2021-04-30 12:48:20,2883584000,5502958624,478765056
2021-04-30 12:48:25,2883584000,5502958624,478765056
2021-04-30 12:48:30,2883584000,5502958624,478765056
2021-04-30 12:48:35,2883584000,5502958624,478765056
2021-04-30 12:48:40,2883584000,5502958624,479051776
2021-04-30 12:48:45,2883584000,5502958624,479051776
2021-04-30 12:48:50,2883584000,5502958624,479879168
2021-04-30 12:48:55,2883584000,5502958624,479879168
2021-04-30 12:49:00,2883584000,5502958624,479879168
2021-04-30 12:49:05,2883584000,5502958624,479879168
2021-04-30 12:49:10,2883584000,5502958624,481169408
2021-04-30 12:49:15,2883584000,5502958624,481169408
2021-04-30 12:49:20,2883584000,5502958624,481050624
2021-04-30 12:49:25,2883584000,5502958624,481050624
2021-04-30 12:49:30,2883584000,5502958624,481050624
2021-04-30 12:49:35,2883584000,5502958624,481050624
2021-04-30 12:49:40,2883584000,5502958624,480931840
2021-04-30 12:49:45,2883584000,5502958624,480931840
2021-04-30 12:49:50,2883584000,5502958624,482123776
2021-04-30 12:49:55,2883584000,5502958624,482123776
2021-04-30 12:50:00,2883584000,5502958624,482123776
2021-04-30 12:50:05,2883584000,5502958624,482123776
2021-04-30 12:50:10,2883584000,5502958624,482189312
2021-04-30 12:50:15,2883584000,5502958624,482189312
2021-04-30 12:50:20,2883584000,5502958624,484605952
2021-04-30 12:50:25,2883584000,5502958624,484605952
2021-04-30 12:50:30,2883584000,5502958624,484605952
2021-04-30 12:50:35,2883584000,5502958624,484605952
2021-04-30 12:50:40,2883584000,5502958624,488075264
2021-04-30 12:50:45,2883584000,5502958624,488075264
2021-04-30 12:50:50,2883584000,5502958624,489562112
2021-04-30 12:50:55,2883584000,5502958624,489562112
2021-04-30 12:51:00,2883584000,5502958624,489562112
2021-04-30 12:51:05,2883584000,5502958624,489562112
2021-04-30 12:51:10,2883584000,5502958624,476672000
2021-04-30 12:51:15,2883584000,5502958624,476672000
2021-04-30 12:51:20,3145728000,6027246624,452898816
2021-04-30 12:51:25,3145728000,6027246624,452898816
2021-04-30 12:51:30,3145728000,6027246624,452898816
2021-04-30 12:51:35,3145728000,6027246624,452898816
2021-04-30 12:51:40,3145728000,6027246624,436400128
2021-04-30 12:51:45,3145728000,6027246624,436400128
2021-04-30 12:51:50,2883584000,5502958624,471744512
2021-04-30 12:51:55,2883584000,5502958624,471744512
2021-04-30 12:52:00,2883584000,5502958624,471744512
2021-04-30 12:52:05,2883584000,5502958624,471744512
2021-04-30 12:52:10,2883584000,5502958624,478658560
2021-04-30 12:52:15,2883584000,5502958624,478658560
2021-04-30 12:52:20,2883584000,5502958624,481746944
2021-04-30 12:52:25,2883584000,5502958624,481746944
2021-04-30 12:52:30,2883584000,5502958624,481746944
2021-04-30 12:52:35,2883584000,5502958624,481746944
2021-04-30 12:52:40,2883584000,5502958624,487108608
2021-04-30 12:52:45,2883584000,5502958624,487108608
2021-04-30 12:52:50,2883584000,5502958624,487706624
2021-04-30 12:52:55,2883584000,5502958624,487706624
2021-04-30 12:53:00,2883584000,5502958624,487706624
2021-04-30 12:53:05,2883584000,5502958624,487706624
2021-04-30 12:53:10,2883584000,5502958624,487628800
2021-04-30 12:53:15,2883584000,5502958624,487628800
2021-04-30 12:53:20,2883584000,5502958624,440963072
2021-04-30 12:53:25,2883584000,5502958624,440963072
2021-04-30 12:53:30,2883584000,5502958624,440963072
2021-04-30 12:53:35,2883584000,5502958624,440963072
2021-04-30 12:53:40,2883584000,5502958624,443850752
2021-04-30 12:53:45,2883584000,5502958624,443850752
2021-04-30 12:53:50,2883584000,5502958624,485109760
2021-04-30 12:53:55,2883584000,5502958624,485109760
2021-04-30 12:54:00,2883584000,5502958624,485109760
2021-04-30 12:54:05,2883584000,5502958624,485109760
2021-04-30 12:54:10,2883584000,5502958624,486068224
2021-04-30 12:54:15,2883584000,5502958624,486068224
2021-04-30 12:54:20,2883584000,5502958624,487034880
2021-04-30 12:54:25,2883584000,5502958624,487034880
2021-04-30 12:54:30,2883584000,5502958624,487034880
2021-04-30 12:54:35,2883584000,5502958624,487034880
2021-04-30 12:54:40,2883584000,5502958624,489172992
2021-04-30 12:54:45,2883584000,5502958624,489172992
2021-04-30 12:54:50,2883584000,5502958624,488226816
2021-04-30 12:54:55,2883584000,5502958624,488226816
2021-04-30 12:55:00,2883584000,5502958624,488226816
2021-04-30 12:55:05,2883584000,5502958624,488226816
2021-04-30 12:55:10,2883584000,5502958624,488374272
2021-04-30 12:55:15,2883584000,5502958624,488374272
2021-04-30 12:55:20,2883584000,5502958624,492863488
2021-04-30 12:55:25,2883584000,5502958624,492863488
2021-04-30 12:55:30,2883584000,5502958624,492863488
2021-04-30 12:55:35,2883584000,5502958624,492863488
2021-04-30 12:55:40,2883584000,5502958624,493625344
2021-04-30 12:55:45,2883584000,5502958624,493625344
2021-04-30 12:55:50,2883584000,5502958624,495493120
2021-04-30 12:55:55,2883584000,5502958624,495493120
2021-04-30 12:56:00,2883584000,5502958624,495493120
2021-04-30 12:56:05,2883584000,5502958624,495493120
2021-04-30 12:56:10,2883584000,5502958624,495263744
2021-04-30 12:56:15,2883584000,5502958624,495263744
2021-04-30 12:56:20,2883584000,5502958624,496058368
2021-04-30 12:56:25,2883584000,5502958624,496058368
2021-04-30 12:56:30,2883584000,5502958624,496058368
2021-04-30 12:56:35,2883584000,5502958624,496058368
2021-04-30 12:56:40,2883584000,5502958624,497246208
2021-04-30 12:56:45,2883584000,5502958624,497246208
2021-04-30 12:56:50,2883584000,5502958624,496676864
2021-04-30 12:56:55,2883584000,5502958624,496676864
2021-04-30 12:57:00,2883584000,5502958624,496676864
2021-04-30 12:57:05,2883584000,5502958624,496676864
2021-04-30 12:57:10,2883584000,5502958624,497586176
2021-04-30 12:57:15,2883584000,5502958624,497586176
2021-04-30 12:57:20,2883584000,5502958624,500539392
2021-04-30 12:57:25,2883584000,5502958624,500539392
2021-04-30 12:57:30,2883584000,5502958624,500539392
2021-04-30 12:57:35,2883584000,5502958624,500539392
2021-04-30 12:57:40,2883584000,5502958624,500985856
2021-04-30 12:57:45,2883584000,5502958624,500985856
2021-04-30 12:57:50,2883584000,5502958624,500285440
2021-04-30 12:57:55,2883584000,5502958624,500285440
2021-04-30 12:58:00,2883584000,5502958624,500285440
2021-04-30 12:58:05,2883584000,5502958624,500285440
2021-04-30 12:58:10,2883584000,5502958624,502128640
2021-04-30 12:58:15,2883584000,5502958624,502128640
2021-04-30 12:58:20,2883584000,5502958624,504770560
2021-04-30 12:58:25,2883584000,5502958624,504770560
2021-04-30 12:58:30,2883584000,5502958624,504770560
2021-04-30 12:58:35,2883584000,5502958624,504770560
2021-04-30 12:58:40,2883584000,5502958624,504893440
2021-04-30 12:58:45,2883584000,5502958624,504893440
2021-04-30 12:58:50,2883584000,5502958624,506404864
2021-04-30 12:58:55,2883584000,5502958624,506404864
2021-04-30 12:59:00,2883584000,5502958624,506404864
2021-04-30 12:59:05,2883584000,5502958624,506404864
2021-04-30 12:59:10,2883584000,5502958624,506535936
2021-04-30 12:59:15,2883584000,5502958624,506535936
2021-04-30 12:59:20,2883584000,5502958624,516935680
2021-04-30 12:59:25,2883584000,5502958624,516935680
2021-04-30 12:59:30,2883584000,5502958624,516935680
2021-04-30 12:59:35,2883584000,5502958624,516935680
2021-04-30 12:59:40,2883584000,5502958624,516657152
2021-04-30 12:59:45,2883584000,5502958624,516657152
2021-04-30 12:59:50,2883584000,5502958624,517308416
2021-04-30 12:59:55,2883584000,5502958624,517308416
2021-04-30 13:00:00,2883584000,5502958624,517308416
2021-04-30 13:00:05,2883584000,5502958624,517308416
2021-04-30 13:00:10,2883584000,5502958624,517681152
2021-04-30 13:00:15,2883584000,5502958624,517681152
2021-04-30 13:00:20,2883584000,5502958624,517369856
2021-04-30 13:00:25,2883584000,5502958624,517369856
2021-04-30 13:00:30,2883584000,5502958624,517369856
2021-04-30 13:00:35,2883584000,5502958624,517369856
2021-04-30 13:00:40,2883584000,5502958624,517799936
2021-04-30 13:00:45,2883584000,5502958624,517799936
2021-04-30 13:00:50,2883584000,5502958624,519778304
2021-04-30 13:00:55,2883584000,5502958624,519778304
2021-04-30 13:01:00,2883584000,5502958624,519778304
2021-04-30 13:01:05,2883584000,5502958624,519778304
2021-04-30 13:01:10,2883584000,5502958624,518930432
2021-04-30 13:01:15,2883584000,5502958624,518930432
2021-04-30 13:01:20,2883584000,5502958624,521482240
2021-04-30 13:01:25,2883584000,5502958624,521482240
2021-04-30 13:01:30,2883584000,5502958624,521482240
2021-04-30 13:01:35,2883584000,5502958624,521482240
2021-04-30 13:01:40,2883584000,5502958624,521379840
2021-04-30 13:01:45,2883584000,5502958624,521379840
2021-04-30 13:01:50,2883584000,5502958624,522207232
2021-04-30 13:01:55,2883584000,5502958624,522207232
2021-04-30 13:02:00,2883584000,5502958624,522207232
2021-04-30 13:02:05,2883584000,5502958624,522207232
2021-04-30 13:02:10,2883584000,5502958624,522809344
2021-04-30 13:02:15,2883584000,5502958624,522809344
2021-04-30 13:02:20,2883584000,5502958624,525434880
2021-04-30 13:02:25,2883584000,5502958624,525434880
2021-04-30 13:02:30,2883584000,5502958624,525434880
2021-04-30 13:02:35,2883584000,5502958624,525434880
2021-04-30 13:02:40,2883584000,5502958624,525447168
2021-04-30 13:02:45,2883584000,5502958624,525447168
2021-04-30 13:02:50,2883584000,5502958624,529211392
2021-04-30 13:02:55,2883584000,5502958624,529211392
2021-04-30 13:03:00,2883584000,5502958624,529211392
2021-04-30 13:03:05,2883584000,5502958624,529211392
2021-04-30 13:03:10,2883584000,5502958624,529055744
2021-04-30 13:03:15,2883584000,5502958624,529055744
2021-04-30 13:03:20,2883584000,5502958624,529567744
2021-04-30 13:03:25,2883584000,5502958624,529567744
2021-04-30 13:03:30,2883584000,5502958624,529567744
2021-04-30 13:03:35,2883584000,5502958624,529567744
2021-04-30 13:03:40,2883584000,5502958624,530059264
2021-04-30 13:03:45,2883584000,5502958624,530059264
2021-04-30 13:03:50,2883584000,5502958624,528486400
2021-04-30 13:03:55,2883584000,5502958624,528486400
2021-04-30 13:04:00,2883584000,5502958624,528486400
2021-04-30 13:04:05,2883584000,5502958624,528486400
2021-04-30 13:04:10,2883584000,5502958624,527998976
2021-04-30 13:04:15,2883584000,5502958624,527998976
2021-04-30 13:04:20,2883584000,5502958624,538087424
2021-04-30 13:04:25,2883584000,5502958624,538087424
2021-04-30 13:04:30,2883584000,5502958624,538087424
2021-04-30 13:04:35,2883584000,5502958624,538087424
2021-04-30 13:04:40,2883584000,5502958624,538914816
2021-04-30 13:04:45,2883584000,5502958624,538914816
2021-04-30 13:04:50,2883584000,5502958624,542789632
2021-04-30 13:04:55,2883584000,5502958624,542789632
2021-04-30 13:05:00,2883584000,5502958624,542789632
2021-04-30 13:05:05,2883584000,5502958624,542789632
2021-04-30 13:05:10,2883584000,5502958624,543125504
2021-04-30 13:05:15,2883584000,5502958624,543125504
2021-04-30 13:05:20,2883584000,5502958624,542183424
2021-04-30 13:05:25,2883584000,5502958624,542183424
2021-04-30 13:05:30,2883584000,5502958624,542183424
2021-04-30 13:05:35,2883584000,5502958624,542183424
2021-04-30 13:05:40,2883584000,5502958624,541921280
2021-04-30 13:05:45,2883584000,5502958624,541921280
2021-04-30 13:05:50,2883584000,5502958624,565346304
2021-04-30 13:05:55,2883584000,5502958624,565346304
2021-04-30 13:06:00,2883584000,5502958624,565346304
2021-04-30 13:06:05,2883584000,5502958624,565346304
2021-04-30 13:06:10,2883584000,5502958624,565583872
2021-04-30 13:06:15,2883584000,5502958624,565583872
2021-04-30 13:06:20,2883584000,5502958624,552988672
2021-04-30 13:06:25,2883584000,5502958624,552988672
2021-04-30 13:06:30,2883584000,5502958624,552988672
2021-04-30 13:06:35,2883584000,5502958624,552988672
2021-04-30 13:06:40,2883584000,5502958624,552394752
2021-04-30 13:06:45,2883584000,5502958624,552394752
2021-04-30 13:06:50,2883584000,5502958624,552226816
2021-04-30 13:06:55,2883584000,5502958624,552226816
2021-04-30 13:07:00,2883584000,5502958624,552226816
2021-04-30 13:07:05,2883584000,5502958624,552226816
2021-04-30 13:07:10,2883584000,5502958624,551841792
2021-04-30 13:07:15,2883584000,5502958624,551841792
2021-04-30 13:07:20,2883584000,5502958624,551567360
2021-04-30 13:07:25,2883584000,5502958624,551567360
2021-04-30 13:07:30,2883584000,5502958624,551567360
2021-04-30 13:07:35,2883584000,5502958624,551567360
2021-04-30 13:07:40,2883584000,5502958624,551866368
2021-04-30 13:07:45,2883584000,5502958624,551866368
2021-04-30 13:07:50,2883584000,5502958624,553582592
2021-04-30 13:07:55,2883584000,5502958624,553582592
2021-04-30 13:08:00,2883584000,5502958624,553582592
2021-04-30 13:08:05,2883584000,5502958624,553582592
2021-04-30 13:08:10,2883584000,5502958624,559755264
2021-04-30 13:08:15,2883584000,5502958624,559755264
2021-04-30 13:08:20,2883584000,5502958624,564092928
2021-04-30 13:08:25,2883584000,5502958624,564092928
2021-04-30 13:08:30,2883584000,5502958624,564092928
2021-04-30 13:08:35,2883584000,5502958624,564092928
2021-04-30 13:08:40,2883584000,5502958624,558596096
2021-04-30 13:08:45,2883584000,5502958624,558596096
2021-04-30 13:08:50,2883584000,5502958624,557715456
2021-04-30 13:08:55,2883584000,5502958624,557715456
2021-04-30 13:09:00,2883584000,5502958624,557715456
