"Time","limits","requests","usage"
2021-03-08 16:07:30,4.7,2.4,0.45
2021-03-08 16:07:35,4.7,2.4,0.45
2021-03-08 16:07:40,4.7,2.4,0.45
2021-03-08 16:07:45,4.7,2.4,0.54
2021-03-08 16:07:50,4.7,2.4,0.54
2021-03-08 16:07:55,4.7,2.4,0.54
2021-03-08 16:08:00,4.7,2.4,0.54
2021-03-08 16:08:05,4.7,2.4,0.54
2021-03-08 16:08:10,4.7,2.4,0.54
2021-03-08 16:08:15,4.7,2.4,0.64
2021-03-08 16:08:20,4.7,2.4,0.64
2021-03-08 16:08:25,4.7,2.4,0.64
2021-03-08 16:08:30,4.7,2.4,0.64
2021-03-08 16:08:35,4.7,2.4,0.64
2021-03-08 16:08:40,4.7,2.4,0.64
2021-03-08 16:08:45,4.7,2.4,0.77
2021-03-08 16:08:50,4.7,2.4,0.77
2021-03-08 16:08:55,4.7,2.4,0.77
2021-03-08 16:09:00,4.7,2.4,0.77
2021-03-08 16:09:05,4.7,2.4,0.77
2021-03-08 16:09:10,4.7,2.4,0.77
2021-03-08 16:09:15,4.7,2.4,0.87
2021-03-08 16:09:20,4.7,2.4,0.87
2021-03-08 16:09:25,4.7,2.4,0.87
2021-03-08 16:09:30,4.7,2.4,0.87
2021-03-08 16:09:35,4.7,2.4,0.87
2021-03-08 16:09:40,4.7,2.4,0.87
2021-03-08 16:09:45,4.7,2.4,0.97
2021-03-08 16:09:50,4.7,2.4,0.97
2021-03-08 16:09:55,4.7,2.4,0.97
2021-03-08 16:10:00,4.7,2.4,0.97
2021-03-08 16:10:05,4.7,2.4,0.97
2021-03-08 16:10:10,4.7,2.4,0.97
2021-03-08 16:10:15,4.7,2.4,1.1
2021-03-08 16:10:20,4.7,2.4,1.1
2021-03-08 16:10:25,4.7,2.4,1.1
2021-03-08 16:10:30,4.7,2.4,1.1
2021-03-08 16:10:35,4.7,2.4,1.1
2021-03-08 16:10:40,4.7,2.4,1.1
2021-03-08 16:10:45,4.7,2.4,1.2
2021-03-08 16:10:50,4.7,2.4,1.2
2021-03-08 16:10:55,4.7,2.4,1.2
2021-03-08 16:11:00,4.7,2.4,1.2
2021-03-08 16:11:05,4.7,2.4,1.2
2021-03-08 16:11:10,4.7,2.4,1.2
2021-03-08 16:11:15,4.7,2.4,1.3
2021-03-08 16:11:20,4.7,2.4,1.3
2021-03-08 16:11:25,4.7,2.4,1.3
2021-03-08 16:11:30,4.7,2.4,1.3
2021-03-08 16:11:35,4.7,2.4,1.3
2021-03-08 16:11:40,4.7,2.4,1.3
2021-03-08 16:11:45,4.7,2.4,1.4
2021-03-08 16:11:50,4.7,2.4,1.4
2021-03-08 16:11:55,4.7,2.4,1.4
2021-03-08 16:12:00,4.7,2.4,1.4
2021-03-08 16:12:05,4.7,2.4,1.4
2021-03-08 16:12:10,4.7,2.4,1.4
2021-03-08 16:12:15,4.7,2.4,1.5
2021-03-08 16:12:20,4.7,2.4,1.5
2021-03-08 16:12:25,4.7,2.4,1.5
2021-03-08 16:12:30,4.7,2.4,1.5
2021-03-08 16:12:35,4.7,2.4,1.5
2021-03-08 16:12:40,4.7,2.4,1.5
2021-03-08 16:12:45,4.7,2.4,1.6
2021-03-08 16:12:50,4.7,2.4,1.6
2021-03-08 16:12:55,4.7,2.4,1.6
2021-03-08 16:13:00,4.7,2.4,1.6
2021-03-08 16:13:05,4.7,2.4,1.6
2021-03-08 16:13:10,4.7,2.4,1.6
2021-03-08 16:13:15,4.7,2.4,1.7
2021-03-08 16:13:20,4.7,2.4,1.7
2021-03-08 16:13:25,4.7,2.4,1.7
2021-03-08 16:13:30,4.7,2.4,1.7
2021-03-08 16:13:35,4.7,2.4,1.7
2021-03-08 16:13:40,4.7,2.4,1.7
2021-03-08 16:13:45,4.7,2.4,1.8
2021-03-08 16:13:50,4.7,2.4,1.8
2021-03-08 16:13:55,4.7,2.4,1.8
2021-03-08 16:14:00,4.7,2.4,1.8
2021-03-08 16:14:05,4.7,2.4,1.8
2021-03-08 16:14:10,4.7,2.4,1.8
2021-03-08 16:14:15,4.7,2.4,1.9
2021-03-08 16:14:20,4.7,2.4,1.9
2021-03-08 16:14:25,4.7,2.4,1.9
2021-03-08 16:14:30,4.7,2.4,1.9
2021-03-08 16:14:35,4.7,2.4,1.9
2021-03-08 16:14:40,4.7,2.4,1.9
2021-03-08 16:14:45,4.7,2.4,2.0
2021-03-08 16:14:50,4.7,2.4,2.0
2021-03-08 16:14:55,4.7,2.4,2.0
2021-03-08 16:15:00,4.7,2.4,2.0
2021-03-08 16:15:05,4.7,2.4,2.0
2021-03-08 16:15:10,4.7,2.4,2.0
2021-03-08 16:15:15,4.7,2.4,2.1
2021-03-08 16:15:20,4.7,2.4,2.1
2021-03-08 16:15:25,4.7,2.4,2.1
2021-03-08 16:15:30,4.7,2.4,2.1
2021-03-08 16:15:35,4.7,2.4,2.1
2021-03-08 16:15:40,4.7,2.4,2.1
2021-03-08 16:15:45,4.7,2.4,2.2
2021-03-08 16:15:50,4.7,2.4,2.2
2021-03-08 16:15:55,4.7,2.4,2.2
2021-03-08 16:16:00,4.7,2.4,2.2
2021-03-08 16:16:05,4.7,2.4,2.2
2021-03-08 16:16:10,4.7,2.4,2.2
2021-03-08 16:16:15,4.7,2.4,2.2
2021-03-08 16:16:20,4.7,2.4,2.2
2021-03-08 16:16:25,4.7,2.4,2.2
2021-03-08 16:16:30,4.7,2.4,2.2
2021-03-08 16:16:35,4.7,2.4,2.2
2021-03-08 16:16:40,4.7,2.4,2.2
2021-03-08 16:16:45,4.7,2.4,2.3
2021-03-08 16:16:50,4.7,2.4,2.3
2021-03-08 16:16:55,4.7,2.4,2.3
2021-03-08 16:17:00,4.7,2.4,2.3
2021-03-08 16:17:05,4.7,2.4,2.3
2021-03-08 16:17:10,4.7,2.4,2.3
2021-03-08 16:17:15,4.7,2.4,2.3
2021-03-08 16:17:20,4.7,2.4,2.3
2021-03-08 16:17:25,4.7,2.4,2.3
2021-03-08 16:17:30,4.7,2.4,2.3
2021-03-08 16:17:35,4.7,2.4,2.3
2021-03-08 16:17:40,4.7,2.4,2.3
2021-03-08 16:17:45,4.7,2.4,2.4
2021-03-08 16:17:50,4.7,2.4,2.4
2021-03-08 16:17:55,4.7,2.4,2.4
2021-03-08 16:18:00,4.7,2.4,2.4
2021-03-08 16:18:05,4.7,2.4,2.4
2021-03-08 16:18:10,4.7,2.4,2.4
2021-03-08 16:18:15,4.7,2.4,2.5
2021-03-08 16:18:20,4.7,2.4,2.5
2021-03-08 16:18:25,4.7,2.4,2.5
2021-03-08 16:18:30,4.7,2.4,2.5
2021-03-08 16:18:35,4.7,2.4,2.5
2021-03-08 16:18:40,4.7,2.4,2.5
2021-03-08 16:18:45,4.7,2.4,2.5
2021-03-08 16:18:50,4.7,2.4,2.5
2021-03-08 16:18:55,4.7,2.4,2.5
2021-03-08 16:19:00,4.7,2.4,2.5
2021-03-08 16:19:05,4.7,2.4,2.5
2021-03-08 16:19:10,4.7,2.4,2.5
2021-03-08 16:19:15,4.7,2.4,2.6
2021-03-08 16:19:20,4.7,2.4,2.6
2021-03-08 16:19:25,4.7,2.4,2.6
2021-03-08 16:19:30,4.7,2.4,2.6
2021-03-08 16:19:35,4.7,2.4,2.6
2021-03-08 16:19:40,4.7,2.4,2.6
2021-03-08 16:19:45,4.7,2.4,2.7
2021-03-08 16:19:50,4.7,2.4,2.7
2021-03-08 16:19:55,4.7,2.4,2.7
2021-03-08 16:20:00,4.7,2.4,2.7
2021-03-08 16:20:05,4.7,2.4,2.7
2021-03-08 16:20:10,4.7,2.4,2.7
2021-03-08 16:20:15,4.7,2.4,2.7
2021-03-08 16:20:20,4.7,2.4,2.7
2021-03-08 16:20:25,4.7,2.4,2.7
2021-03-08 16:20:30,4.7,2.4,2.7
2021-03-08 16:20:35,4.7,2.4,2.7
2021-03-08 16:20:40,4.7,2.4,2.7
2021-03-08 16:20:45,4.7,2.4,2.8
2021-03-08 16:20:50,4.7,2.4,2.8
2021-03-08 16:20:55,4.7,2.4,2.8
2021-03-08 16:21:00,4.7,2.4,2.8
2021-03-08 16:21:05,4.7,2.4,2.8
2021-03-08 16:21:10,4.7,2.4,2.8
2021-03-08 16:21:15,4.7,2.4,2.8
2021-03-08 16:21:20,4.7,2.4,2.8
2021-03-08 16:21:25,4.7,2.4,2.8
2021-03-08 16:21:30,4.7,2.4,2.8
2021-03-08 16:21:35,4.7,2.4,2.8
2021-03-08 16:21:40,4.7,2.4,2.8
2021-03-08 16:21:45,4.7,2.4,2.9
2021-03-08 16:21:50,4.7,2.4,2.9
2021-03-08 16:21:55,4.7,2.4,2.9
2021-03-08 16:22:00,4.7,2.4,2.9
2021-03-08 16:22:05,4.7,2.4,2.9
2021-03-08 16:22:10,4.7,2.4,2.9
2021-03-08 16:22:15,4.7,2.4,2.9
2021-03-08 16:22:20,4.7,2.4,2.9
2021-03-08 16:22:25,4.7,2.4,2.9
2021-03-08 16:22:30,4.7,2.4,2.9
2021-03-08 16:22:35,4.7,2.4,2.9
2021-03-08 16:22:40,4.7,2.4,2.9
2021-03-08 16:22:45,4.7,2.4,2.8
2021-03-08 16:22:50,4.7,2.4,2.8
2021-03-08 16:22:55,4.7,2.4,2.8
2021-03-08 16:23:00,4.7,2.4,2.8
2021-03-08 16:23:05,4.7,2.4,2.8
2021-03-08 16:23:10,4.7,2.4,2.8
2021-03-08 16:23:15,4.7,2.4,3.0
2021-03-08 16:23:20,4.7,2.4,3.0
2021-03-08 16:23:25,4.7,2.4,3.0
2021-03-08 16:23:30,4.7,2.4,3.0
2021-03-08 16:23:35,4.7,2.4,3.0
2021-03-08 16:23:40,4.7,2.4,3.0
2021-03-08 16:23:45,4.7,2.4,2.9
2021-03-08 16:23:50,4.7,2.4,2.9
2021-03-08 16:23:55,4.7,2.4,2.9
2021-03-08 16:24:00,4.7,2.4,2.9
2021-03-08 16:24:05,4.7,2.4,2.9
2021-03-08 16:24:10,4.7,2.4,2.9
2021-03-08 16:24:15,4.7,2.4,2.8
2021-03-08 16:24:20,4.7,2.4,2.8
2021-03-08 16:24:25,4.7,2.4,2.8
2021-03-08 16:24:30,4.7,2.4,2.8
2021-03-08 16:24:35,4.7,2.4,2.8
2021-03-08 16:24:40,4.7,2.4,2.8
2021-03-08 16:24:45,4.7,2.4,2.9
2021-03-08 16:24:50,4.7,2.4,2.9
2021-03-08 16:24:55,4.7,2.4,2.9
2021-03-08 16:25:00,4.7,2.4,2.9
2021-03-08 16:25:05,4.7,2.4,2.9
2021-03-08 16:25:10,4.7,2.4,2.9
2021-03-08 16:25:15,4.7,2.4,2.9
2021-03-08 16:25:20,4.7,2.4,2.9
2021-03-08 16:25:25,4.7,2.4,2.9
2021-03-08 16:25:30,4.7,2.4,2.9
2021-03-08 16:25:35,4.7,2.4,2.9
2021-03-08 16:25:40,4.7,2.4,2.9
2021-03-08 16:25:45,4.7,2.4,2.9
2021-03-08 16:25:50,4.7,2.4,2.9
2021-03-08 16:25:55,4.7,2.4,2.9
2021-03-08 16:26:00,4.7,2.4,2.9
2021-03-08 16:26:05,4.7,2.4,2.9
2021-03-08 16:26:10,4.7,2.4,2.9
2021-03-08 16:26:15,4.7,2.4,2.9
2021-03-08 16:26:20,4.7,2.4,2.9
2021-03-08 16:26:25,4.7,2.4,2.9
2021-03-08 16:26:30,4.7,2.4,2.9
2021-03-08 16:26:35,4.7,2.4,2.9
2021-03-08 16:26:40,4.7,2.4,2.9
2021-03-08 16:26:45,4.7,2.4,2.9
2021-03-08 16:26:50,4.7,2.4,2.9
2021-03-08 16:26:55,4.7,2.4,2.9
2021-03-08 16:27:00,4.7,2.4,2.9
2021-03-08 16:27:05,4.7,2.4,2.9
2021-03-08 16:27:10,4.7,2.4,2.9
2021-03-08 16:27:15,4.7,2.4,3.0
2021-03-08 16:27:20,4.7,2.4,3.0
2021-03-08 16:27:25,4.7,2.4,3.0
2021-03-08 16:27:30,4.7,2.4,3.0
2021-03-08 16:27:35,4.7,2.4,3.0
2021-03-08 16:27:40,4.7,2.4,3.0
2021-03-08 16:27:45,4.7,2.4,2.9
2021-03-08 16:27:50,4.7,2.4,2.9
2021-03-08 16:27:55,4.7,2.4,2.9
2021-03-08 16:28:00,4.7,2.4,2.9
2021-03-08 16:28:05,4.7,2.4,2.9
2021-03-08 16:28:10,4.7,2.4,2.9
2021-03-08 16:28:15,4.7,2.4,2.9
2021-03-08 16:28:20,4.7,2.4,2.9
2021-03-08 16:28:25,4.7,2.4,2.9
2021-03-08 16:28:30,4.7,2.4,2.9
2021-03-08 16:28:35,4.7,2.4,2.9
2021-03-08 16:28:40,4.7,2.4,2.9
2021-03-08 16:28:45,4.7,2.4,3.0
2021-03-08 16:28:50,4.7,2.4,3.0
2021-03-08 16:28:55,4.7,2.4,3.0
2021-03-08 16:29:00,4.7,2.4,3.0
2021-03-08 16:29:05,4.7,2.4,3.0
2021-03-08 16:29:10,4.7,2.4,3.0
2021-03-08 16:29:15,4.7,2.4,2.9
2021-03-08 16:29:20,4.7,2.4,2.9
2021-03-08 16:29:25,4.7,2.4,2.9
2021-03-08 16:29:30,4.7,2.4,2.9
2021-03-08 16:29:35,4.7,2.4,2.9
2021-03-08 16:29:40,4.7,2.4,2.9
2021-03-08 16:29:45,4.7,2.4,2.9
2021-03-08 16:29:50,4.7,2.4,2.9
2021-03-08 16:29:55,4.7,2.4,2.9
2021-03-08 16:30:00,4.7,2.4,2.9
2021-03-08 16:30:05,4.7,2.4,2.9
2021-03-08 16:30:10,4.7,2.4,2.9
2021-03-08 16:30:15,4.7,2.4,2.9
2021-03-08 16:30:20,4.7,2.4,2.9
2021-03-08 16:30:25,4.7,2.4,2.9
2021-03-08 16:30:30,4.7,2.4,2.9
2021-03-08 16:30:35,4.7,2.4,2.9
2021-03-08 16:30:40,4.7,2.4,2.9
2021-03-08 16:30:45,4.7,2.4,3.0
2021-03-08 16:30:50,4.7,2.4,3.0
2021-03-08 16:30:55,4.7,2.4,3.0
2021-03-08 16:31:00,4.7,2.4,3.0
2021-03-08 16:31:05,4.7,2.4,3.0
2021-03-08 16:31:10,4.7,2.4,3.0
2021-03-08 16:31:15,4.7,2.4,2.9
2021-03-08 16:31:20,4.7,2.4,2.9
2021-03-08 16:31:25,4.7,2.4,2.9
2021-03-08 16:31:30,4.7,2.4,2.9
2021-03-08 16:31:35,4.7,2.4,2.9
2021-03-08 16:31:40,4.7,2.4,2.9
2021-03-08 16:31:45,4.7,2.4,2.8
2021-03-08 16:31:50,4.7,2.4,2.8
2021-03-08 16:31:55,4.7,2.4,2.8
2021-03-08 16:32:00,4.7,2.4,2.8
2021-03-08 16:32:05,4.7,2.4,2.8
2021-03-08 16:32:10,4.7,2.4,2.8
2021-03-08 16:32:15,4.7,2.4,2.9
2021-03-08 16:32:20,4.7,2.4,2.9
2021-03-08 16:32:25,4.7,2.4,2.9
2021-03-08 16:32:30,4.7,2.4,2.9
2021-03-08 16:32:35,4.7,2.4,2.9
2021-03-08 16:32:40,4.7,2.4,2.9
2021-03-08 16:32:45,4.7,2.4,2.8
2021-03-08 16:32:50,4.7,2.4,2.8
2021-03-08 16:32:55,4.7,2.4,2.8
2021-03-08 16:33:00,4.7,2.4,2.8
2021-03-08 16:33:05,4.7,2.4,2.8
2021-03-08 16:33:10,4.7,2.4,2.8
2021-03-08 16:33:15,4.7,2.4,2.8
2021-03-08 16:33:20,4.7,2.4,2.8
2021-03-08 16:33:25,4.7,2.4,2.8
2021-03-08 16:33:30,4.7,2.4,2.8
2021-03-08 16:33:35,4.7,2.4,2.8
2021-03-08 16:33:40,4.7,2.4,2.8
2021-03-08 16:33:45,4.7,2.4,2.8
2021-03-08 16:33:50,4.7,2.4,2.8
2021-03-08 16:33:55,4.7,2.4,2.8
2021-03-08 16:34:00,4.7,2.4,2.8
2021-03-08 16:34:05,4.7,2.4,2.8
2021-03-08 16:34:10,4.7,2.4,2.8
2021-03-08 16:34:15,4.7,2.4,2.8
2021-03-08 16:34:20,4.7,2.4,2.8
2021-03-08 16:34:25,4.7,2.4,2.8
2021-03-08 16:34:30,4.7,2.4,2.8
2021-03-08 16:34:35,4.7,2.4,2.8
2021-03-08 16:34:40,4.7,2.4,2.8
2021-03-08 16:34:45,4.7,2.4,2.8
2021-03-08 16:34:50,4.7,2.4,2.8
2021-03-08 16:34:55,4.7,2.4,2.8
2021-03-08 16:35:00,4.7,2.4,2.8
2021-03-08 16:35:05,4.7,2.4,2.8
2021-03-08 16:35:10,4.7,2.4,2.8
2021-03-08 16:35:15,4.7,2.4,2.7
2021-03-08 16:35:20,4.7,2.4,2.7
2021-03-08 16:35:25,4.7,2.4,2.7
2021-03-08 16:35:30,4.7,2.4,2.7
2021-03-08 16:35:35,4.7,2.4,2.7
2021-03-08 16:35:40,4.7,2.4,2.7
2021-03-08 16:35:45,4.7,2.4,2.6
2021-03-08 16:35:50,4.7,2.4,2.6
2021-03-08 16:35:55,4.7,2.4,2.6
2021-03-08 16:36:00,4.7,2.4,2.6
2021-03-08 16:36:05,4.7,2.4,2.6
2021-03-08 16:36:10,4.7,2.4,2.6
2021-03-08 16:36:15,4.7,2.4,2.6
2021-03-08 16:36:20,4.7,2.4,2.6
2021-03-08 16:36:25,4.7,2.4,2.6
2021-03-08 16:36:30,4.7,2.4,2.6
2021-03-08 16:36:35,4.7,2.4,2.6
2021-03-08 16:36:40,4.7,2.4,2.6
2021-03-08 16:36:45,4.7,2.4,2.5
2021-03-08 16:36:50,4.7,2.4,2.5
2021-03-08 16:36:55,4.7,2.4,2.5
2021-03-08 16:37:00,4.7,2.4,2.5
2021-03-08 16:37:05,4.7,2.4,2.5
2021-03-08 16:37:10,4.7,2.4,2.5
2021-03-08 16:37:15,4.7,2.4,2.5
2021-03-08 16:37:20,4.7,2.4,2.5
2021-03-08 16:37:25,4.7,2.4,2.5
2021-03-08 16:37:30,4.7,2.4,2.5
2021-03-08 16:37:35,4.7,2.4,2.5
2021-03-08 16:37:40,4.7,2.4,2.5
2021-03-08 16:37:45,4.7,2.4,2.4
2021-03-08 16:37:50,4.7,2.4,2.4
2021-03-08 16:37:55,4.7,2.4,2.4
2021-03-08 16:38:00,4.7,2.4,2.4
2021-03-08 16:38:05,4.7,2.4,2.4
2021-03-08 16:38:10,4.7,2.4,2.4
2021-03-08 16:38:15,4.7,2.4,2.3
2021-03-08 16:38:20,4.7,2.4,2.3
2021-03-08 16:38:25,4.7,2.4,2.3
2021-03-08 16:38:30,4.7,2.4,2.3
2021-03-08 16:38:35,4.7,2.4,2.3
2021-03-08 16:38:40,4.7,2.4,2.3
2021-03-08 16:38:45,4.7,2.4,2.2
2021-03-08 16:38:50,4.7,2.4,2.2
2021-03-08 16:38:55,4.7,2.4,2.2
2021-03-08 16:39:00,4.7,2.4,2.2
2021-03-08 16:39:05,4.7,2.4,2.2
2021-03-08 16:39:10,4.7,2.4,2.2
2021-03-08 16:39:15,4.7,2.4,2.1
2021-03-08 16:39:20,4.7,2.4,2.1
2021-03-08 16:39:25,4.7,2.4,2.1
2021-03-08 16:39:30,4.7,2.4,2.1
2021-03-08 16:39:35,4.7,2.4,2.1
2021-03-08 16:39:40,4.7,2.4,2.1
2021-03-08 16:39:45,4.7,2.4,2.0
2021-03-08 16:39:50,4.7,2.4,2.0
2021-03-08 16:39:55,4.7,2.4,2.0
2021-03-08 16:40:00,4.7,2.4,2.0
2021-03-08 16:40:05,4.7,2.4,2.0
2021-03-08 16:40:10,4.7,2.4,2.0
2021-03-08 16:40:15,4.7,2.4,2.0
2021-03-08 16:40:20,4.7,2.4,2.0
2021-03-08 16:40:25,4.7,2.4,2.0
2021-03-08 16:40:30,4.7,2.4,2.0
2021-03-08 16:40:35,4.7,2.4,2.0
2021-03-08 16:40:40,4.7,2.4,2.0
2021-03-08 16:40:45,4.7,2.4,1.9
2021-03-08 16:40:50,4.7,2.4,1.9
2021-03-08 16:40:55,4.7,2.4,1.9
2021-03-08 16:41:00,4.7,2.4,1.9
2021-03-08 16:41:05,4.7,2.4,1.9
2021-03-08 16:41:10,4.7,2.4,1.9
2021-03-08 16:41:15,4.7,2.4,1.9
2021-03-08 16:41:20,4.7,2.4,1.9
2021-03-08 16:41:25,4.7,2.4,1.9
2021-03-08 16:41:30,4.7,2.4,1.9
2021-03-08 16:41:35,4.7,2.4,1.9
2021-03-08 16:41:40,4.7,2.4,1.9
2021-03-08 16:41:45,4.7,2.4,1.7
2021-03-08 16:41:50,4.7,2.4,1.7
2021-03-08 16:41:55,4.7,2.4,1.7
2021-03-08 16:42:00,4.7,2.4,1.7
2021-03-08 16:42:05,4.7,2.4,1.7
2021-03-08 16:42:10,4.7,2.4,1.7
2021-03-08 16:42:15,4.7,2.4,1.7
2021-03-08 16:42:20,4.7,2.4,1.7
2021-03-08 16:42:25,4.7,2.4,1.7
2021-03-08 16:42:30,4.7,2.4,1.7
2021-03-08 16:42:35,4.7,2.4,1.7
2021-03-08 16:42:40,4.7,2.4,1.7
2021-03-08 16:42:45,4.7,2.4,1.5
2021-03-08 16:42:50,4.7,2.4,1.5
2021-03-08 16:42:55,4.7,2.4,1.5
2021-03-08 16:43:00,4.7,2.4,1.5
2021-03-08 16:43:05,4.7,2.4,1.5
2021-03-08 16:43:10,4.7,2.4,1.5
2021-03-08 16:43:15,4.7,2.4,1.4
2021-03-08 16:43:20,4.7,2.4,1.4
2021-03-08 16:43:25,4.7,2.4,1.4
2021-03-08 16:43:30,4.7,2.4,1.4
2021-03-08 16:43:35,4.7,2.4,1.4
2021-03-08 16:43:40,4.7,2.4,1.4
2021-03-08 16:43:45,4.7,2.4,1.3
2021-03-08 16:43:50,4.7,2.4,1.3
2021-03-08 16:43:55,4.7,2.4,1.3
2021-03-08 16:44:00,4.7,2.4,1.3
2021-03-08 16:44:05,4.7,2.4,1.3
2021-03-08 16:44:10,4.7,2.4,1.3
2021-03-08 16:44:15,4.7,2.4,1.2
2021-03-08 16:44:20,4.7,2.4,1.2
2021-03-08 16:44:25,4.7,2.4,1.2
2021-03-08 16:44:30,4.7,2.4,1.2
2021-03-08 16:44:35,4.7,2.4,1.2
2021-03-08 16:44:40,4.7,2.4,1.2
2021-03-08 16:44:45,4.7,2.4,1.1
2021-03-08 16:44:50,4.7,2.4,1.1
2021-03-08 16:44:55,4.7,2.4,1.1
2021-03-08 16:45:00,4.7,2.4,1.1
2021-03-08 16:45:05,4.7,2.4,1.1
2021-03-08 16:45:10,4.7,2.4,1.1
2021-03-08 16:45:15,4.7,2.4,0.95
2021-03-08 16:45:20,4.7,2.4,0.95
2021-03-08 16:45:25,4.7,2.4,0.95
2021-03-08 16:45:30,4.7,2.4,0.95
2021-03-08 16:45:35,4.7,2.4,0.95
2021-03-08 16:45:40,4.7,2.4,0.95
2021-03-08 16:45:45,4.7,2.4,0.82
2021-03-08 16:45:50,4.7,2.4,0.82
2021-03-08 16:45:55,4.7,2.4,0.82
2021-03-08 16:46:00,4.7,2.4,0.82
2021-03-08 16:46:05,4.7,2.4,0.82
2021-03-08 16:46:10,4.7,2.4,0.82
2021-03-08 16:46:15,4.7,2.4,0.72
2021-03-08 16:46:20,4.7,2.4,0.72
2021-03-08 16:46:25,4.7,2.4,0.72
2021-03-08 16:46:30,4.7,2.4,0.72
2021-03-08 16:46:35,4.7,2.4,0.72
2021-03-08 16:46:40,4.7,2.4,0.72
2021-03-08 16:46:45,4.7,2.4,0.60
2021-03-08 16:46:50,4.7,2.4,0.60
2021-03-08 16:46:55,4.7,2.4,0.60
2021-03-08 16:47:00,4.7,2.4,0.60
2021-03-08 16:47:05,4.7,2.4,0.60
2021-03-08 16:47:10,4.7,2.4,0.60
2021-03-08 16:47:15,4.7,2.4,0.50
2021-03-08 16:47:20,4.7,2.4,0.50
2021-03-08 16:47:25,4.7,2.4,0.50
2021-03-08 16:47:30,4.7,2.4,0.50
2021-03-08 16:47:35,4.7,2.4,0.50
2021-03-08 16:47:40,4.7,2.4,0.50
2021-03-08 16:47:45,4.7,2.4,0.41
2021-03-08 16:47:50,4.7,2.4,0.41
2021-03-08 16:47:55,4.7,2.4,0.41
2021-03-08 16:48:00,4.7,2.4,0.41
2021-03-08 16:48:05,4.7,2.4,0.41
2021-03-08 16:48:10,4.7,2.4,0.41
2021-03-08 16:48:15,4.7,2.4,0.32
2021-03-08 16:48:20,4.7,2.4,0.32
2021-03-08 16:48:25,4.7,2.4,0.32
2021-03-08 16:48:30,4.7,2.4,0.32
2021-03-08 16:48:35,4.7,2.4,0.32
2021-03-08 16:48:40,4.7,2.4,0.32
2021-03-08 16:48:45,4.7,2.4,0.26
2021-03-08 16:48:50,4.7,2.4,0.26
2021-03-08 16:48:55,4.7,2.4,0.26
2021-03-08 16:49:00,4.7,2.4,0.26
2021-03-08 16:49:05,4.7,2.4,0.26
2021-03-08 16:49:10,4.7,2.4,0.26
2021-03-08 16:49:15,4.7,2.4,0.19
2021-03-08 16:49:20,4.7,2.4,0.19
2021-03-08 16:49:25,4.7,2.4,0.19
2021-03-08 16:49:30,4.7,2.4,0.19
2021-03-08 16:49:35,4.7,2.4,0.19
2021-03-08 16:49:40,4.7,2.4,0.19
