"Time","limits","requests","usage"
2021-03-08 15:11:35,1.6,0.87,0.60
2021-03-08 15:11:40,1.6,0.87,0.60
2021-03-08 15:11:45,1.6,0.87,0.65
2021-03-08 15:11:50,1.6,0.87,0.65
2021-03-08 15:11:55,1.6,0.87,0.65
2021-03-08 15:12:00,1.6,0.87,0.65
2021-03-08 15:12:05,1.6,0.87,0.65
2021-03-08 15:12:10,1.6,0.87,0.65
2021-03-08 15:12:15,1.6,0.87,0.69
2021-03-08 15:12:20,1.6,0.87,0.69
2021-03-08 15:12:25,1.6,0.87,0.69
2021-03-08 15:12:30,1.6,0.87,0.69
2021-03-08 15:12:35,1.6,0.87,0.69
2021-03-08 15:12:40,1.6,0.87,0.69
2021-03-08 15:12:45,1.6,0.87,0.74
2021-03-08 15:12:50,1.6,0.87,0.74
2021-03-08 15:12:55,1.6,0.87,0.74
2021-03-08 15:13:00,1.6,0.87,0.74
2021-03-08 15:13:05,1.6,0.87,0.74
2021-03-08 15:13:10,1.6,0.87,0.74
2021-03-08 15:13:15,1.6,0.87,0.80
2021-03-08 15:13:20,1.6,0.87,0.80
2021-03-08 15:13:25,1.6,0.87,0.80
2021-03-08 15:13:30,1.6,0.87,0.80
2021-03-08 15:13:35,1.6,0.87,0.80
2021-03-08 15:13:40,1.6,0.87,0.80
2021-03-08 15:13:45,1.6,0.87,0.84
2021-03-08 15:13:50,1.6,0.87,0.84
2021-03-08 15:13:55,1.6,0.87,0.84
2021-03-08 15:14:00,1.6,0.87,0.84
2021-03-08 15:14:05,1.6,0.87,0.84
2021-03-08 15:14:10,1.6,0.87,0.84
2021-03-08 15:14:15,1.6,0.87,0.89
2021-03-08 15:14:20,1.6,0.87,0.89
2021-03-08 15:14:25,1.6,0.87,0.89
2021-03-08 15:14:30,1.6,0.87,0.89
2021-03-08 15:14:35,1.6,0.87,0.89
2021-03-08 15:14:40,1.6,0.87,0.89
2021-03-08 15:14:45,1.6,0.87,0.88
2021-03-08 15:14:50,1.6,0.87,0.88
2021-03-08 15:14:55,1.6,0.87,0.88
2021-03-08 15:15:00,1.6,0.87,0.88
2021-03-08 15:15:05,1.6,0.87,0.88
2021-03-08 15:15:10,2.4,1.3,0.88
2021-03-08 15:15:15,2.4,1.3,0.85
2021-03-08 15:15:20,2.4,1.3,0.85
2021-03-08 15:15:25,2.4,1.3,0.85
2021-03-08 15:15:30,2.4,1.3,0.85
2021-03-08 15:15:35,2.4,1.3,0.85
2021-03-08 15:15:40,2.1,1.1,0.85
2021-03-08 15:15:45,2.1,1.1,0.53
2021-03-08 15:15:50,2.1,1.1,0.53
2021-03-08 15:15:55,2.1,1.1,0.53
2021-03-08 15:16:00,2.1,1.1,0.53
2021-03-08 15:16:05,2.1,1.1,0.53
2021-03-08 15:16:10,2.1,1.1,0.53
2021-03-08 15:16:15,2.1,1.1,0.64
2021-03-08 15:16:20,2.1,1.1,0.64
2021-03-08 15:16:25,2.1,1.1,0.64
2021-03-08 15:16:30,2.1,1.1,0.64
2021-03-08 15:16:35,2.1,1.1,0.64
2021-03-08 15:16:40,2.1,1.1,0.64
2021-03-08 15:16:45,2.1,1.1,0.73
2021-03-08 15:16:50,2.1,1.1,0.73
2021-03-08 15:16:55,2.1,1.1,0.73
2021-03-08 15:17:00,2.1,1.1,0.73
2021-03-08 15:17:05,2.1,1.1,0.73
2021-03-08 15:17:10,2.1,1.1,0.73
2021-03-08 15:17:15,2.1,1.1,0.80
2021-03-08 15:17:20,2.1,1.1,0.80
2021-03-08 15:17:25,2.1,1.1,0.80
2021-03-08 15:17:30,2.1,1.1,0.80
2021-03-08 15:17:35,2.1,1.1,0.80
2021-03-08 15:17:40,2.1,1.1,0.80
2021-03-08 15:17:45,2.1,1.1,0.90
2021-03-08 15:17:50,2.1,1.1,0.90
2021-03-08 15:17:55,2.1,1.1,0.90
2021-03-08 15:18:00,2.1,1.1,0.90
2021-03-08 15:18:05,2.1,1.1,0.90
2021-03-08 15:18:10,2.1,1.1,0.90
2021-03-08 15:18:15,2.1,1.1,0.97
2021-03-08 15:18:20,2.1,1.1,0.97
2021-03-08 15:18:25,2.1,1.1,0.97
2021-03-08 15:18:30,2.1,1.1,0.97
2021-03-08 15:18:35,2.1,1.1,0.97
2021-03-08 15:18:40,2.1,1.1,0.97
2021-03-08 15:18:45,2.1,1.1,1.1
2021-03-08 15:18:50,2.1,1.1,1.1
2021-03-08 15:18:55,2.1,1.1,1.1
2021-03-08 15:19:00,2.1,1.1,1.1
2021-03-08 15:19:05,2.1,1.1,1.1
2021-03-08 15:19:10,2.1,1.1,1.1
2021-03-08 15:19:15,2.1,1.1,1.2
2021-03-08 15:19:20,2.1,1.1,1.2
2021-03-08 15:19:25,2.1,1.1,1.2
2021-03-08 15:19:30,2.1,1.1,1.2
2021-03-08 15:19:35,2.1,1.1,1.2
2021-03-08 15:19:40,2.1,1.1,1.2
2021-03-08 15:19:45,2.1,1.1,1.2
2021-03-08 15:19:50,2.1,1.1,1.2
2021-03-08 15:19:55,2.1,1.1,1.2
2021-03-08 15:20:00,2.1,1.1,1.2
2021-03-08 15:20:05,2.1,1.1,1.2
2021-03-08 15:20:10,2.1,1.1,1.2
2021-03-08 15:20:15,2.1,1.1,1.4
2021-03-08 15:20:20,2.1,1.1,1.4
2021-03-08 15:20:25,2.1,1.1,1.4
2021-03-08 15:20:30,2.1,1.1,1.4
2021-03-08 15:20:35,2.1,1.1,1.4
2021-03-08 15:20:40,2.1,1.1,1.4
2021-03-08 15:20:45,2.1,1.1,1.4
2021-03-08 15:20:50,2.1,1.1,1.4
2021-03-08 15:20:55,2.1,1.1,1.4
2021-03-08 15:21:00,2.1,1.1,1.4
2021-03-08 15:21:05,2.1,1.1,1.4
2021-03-08 15:21:10,2.3,1.2,1.4
2021-03-08 15:21:15,2.3,1.2,1.4
2021-03-08 15:21:20,2.3,1.2,1.4
2021-03-08 15:21:25,2.3,1.2,1.4
2021-03-08 15:21:30,2.3,1.2,1.4
2021-03-08 15:21:35,2.3,1.2,1.4
2021-03-08 15:21:40,2.2,1.2,1.4
2021-03-08 15:21:45,2.2,1.2,1.3
2021-03-08 15:21:50,2.2,1.2,1.3
2021-03-08 15:21:55,2.2,1.2,1.3
2021-03-08 15:22:00,2.2,1.2,1.3
2021-03-08 15:22:05,2.2,1.2,1.3
2021-03-08 15:22:10,2.2,1.2,1.3
2021-03-08 15:22:15,2.2,1.2,1.3
2021-03-08 15:22:20,2.2,1.2,1.3
2021-03-08 15:22:25,2.2,1.2,1.3
2021-03-08 15:22:30,2.2,1.2,1.3
2021-03-08 15:22:35,2.2,1.2,1.3
2021-03-08 15:22:40,2.2,1.2,1.3
2021-03-08 15:22:45,2.2,1.2,1.3
2021-03-08 15:22:50,2.2,1.2,1.3
2021-03-08 15:22:55,2.2,1.2,1.3
2021-03-08 15:23:00,2.2,1.2,1.3
2021-03-08 15:23:05,2.2,1.2,1.3
2021-03-08 15:23:10,3.2,1.7,1.3
2021-03-08 15:23:15,3.2,1.7,1.3
2021-03-08 15:23:20,3.2,1.7,1.3
2021-03-08 15:23:25,3.2,1.7,1.3
2021-03-08 15:23:30,3.2,1.7,1.3
2021-03-08 15:23:35,3.2,1.7,1.3
2021-03-08 15:23:40,2.8,1.4,1.3
2021-03-08 15:23:45,2.8,1.4,0.93
2021-03-08 15:23:50,2.8,1.4,0.93
2021-03-08 15:23:55,2.8,1.4,0.93
2021-03-08 15:24:00,2.8,1.4,0.93
2021-03-08 15:24:05,2.8,1.4,0.93
2021-03-08 15:24:10,2.8,1.4,0.93
2021-03-08 15:24:15,2.8,1.4,1.1
2021-03-08 15:24:20,2.8,1.4,1.1
2021-03-08 15:24:25,2.8,1.4,1.1
2021-03-08 15:24:30,2.8,1.4,1.1
2021-03-08 15:24:35,2.8,1.4,1.1
2021-03-08 15:24:40,2.8,1.4,1.1
2021-03-08 15:24:45,2.8,1.4,1.2
2021-03-08 15:24:50,2.8,1.4,1.2
2021-03-08 15:24:55,2.8,1.4,1.2
2021-03-08 15:25:00,2.8,1.4,1.2
2021-03-08 15:25:05,2.8,1.4,1.2
2021-03-08 15:25:10,2.8,1.4,1.2
2021-03-08 15:25:15,2.8,1.4,1.3
2021-03-08 15:25:20,2.8,1.4,1.3
2021-03-08 15:25:25,2.8,1.4,1.3
2021-03-08 15:25:30,2.8,1.4,1.3
2021-03-08 15:25:35,2.8,1.4,1.3
2021-03-08 15:25:40,2.8,1.4,1.3
2021-03-08 15:25:45,2.8,1.4,1.4
2021-03-08 15:25:50,2.8,1.4,1.4
2021-03-08 15:25:55,2.8,1.4,1.4
2021-03-08 15:26:00,2.8,1.4,1.4
2021-03-08 15:26:05,2.8,1.4,1.4
2021-03-08 15:26:10,2.8,1.4,1.4
2021-03-08 15:26:15,2.8,1.4,1.5
2021-03-08 15:26:20,2.8,1.4,1.5
2021-03-08 15:26:25,2.8,1.4,1.5
2021-03-08 15:26:30,2.8,1.4,1.5
2021-03-08 15:26:35,2.8,1.4,1.5
2021-03-08 15:26:40,2.8,1.4,1.5
2021-03-08 15:26:45,2.8,1.4,1.7
2021-03-08 15:26:50,2.8,1.4,1.7
2021-03-08 15:26:55,2.8,1.4,1.7
2021-03-08 15:27:00,2.8,1.4,1.7
2021-03-08 15:27:05,2.8,1.4,1.7
2021-03-08 15:27:10,2.8,1.4,1.7
2021-03-08 15:27:15,2.8,1.4,1.8
2021-03-08 15:27:20,2.8,1.4,1.8
2021-03-08 15:27:25,2.8,1.4,1.8
2021-03-08 15:27:30,2.8,1.4,1.8
2021-03-08 15:27:35,2.8,1.4,1.8
2021-03-08 15:27:40,2.8,1.4,1.8
2021-03-08 15:27:45,2.8,1.4,1.9
2021-03-08 15:27:50,2.8,1.4,1.9
2021-03-08 15:27:55,2.8,1.4,1.9
2021-03-08 15:28:00,2.8,1.4,1.9
2021-03-08 15:28:05,2.8,1.4,1.9
2021-03-08 15:28:10,2.8,1.4,1.9
2021-03-08 15:28:15,2.8,1.4,2.0
2021-03-08 15:28:20,2.8,1.4,2.0
2021-03-08 15:28:25,2.8,1.4,2.0
2021-03-08 15:28:30,2.8,1.4,2.0
2021-03-08 15:28:35,2.8,1.4,2.0
2021-03-08 15:28:40,2.8,1.4,2.0
2021-03-08 15:28:45,2.8,1.4,2.0
2021-03-08 15:28:50,2.8,1.4,2.0
2021-03-08 15:28:55,2.8,1.4,2.0
2021-03-08 15:29:00,2.8,1.4,2.0
2021-03-08 15:29:05,2.8,1.4,2.0
2021-03-08 15:29:10,2.8,1.4,2.0
2021-03-08 15:29:15,2.8,1.4,2.0
2021-03-08 15:29:20,2.8,1.4,2.0
2021-03-08 15:29:25,2.8,1.4,2.0
2021-03-08 15:29:30,2.8,1.4,2.0
2021-03-08 15:29:35,2.8,1.4,2.0
2021-03-08 15:29:40,2.8,1.4,2.0
2021-03-08 15:29:45,2.8,1.4,2.0
2021-03-08 15:29:50,2.8,1.4,2.0
2021-03-08 15:29:55,2.8,1.4,2.0
2021-03-08 15:30:00,2.8,1.4,2.0
2021-03-08 15:30:05,2.8,1.4,2.0
2021-03-08 15:30:10,2.8,1.4,2.0
2021-03-08 15:30:15,2.8,1.4,2.0
2021-03-08 15:30:20,2.8,1.4,2.0
2021-03-08 15:30:25,2.8,1.4,2.0
2021-03-08 15:30:30,2.8,1.4,2.0
2021-03-08 15:30:35,2.8,1.4,2.0
2021-03-08 15:30:40,2.8,1.4,2.0
2021-03-08 15:30:45,2.8,1.4,2.0
2021-03-08 15:30:50,2.8,1.4,2.0
2021-03-08 15:30:55,2.8,1.4,2.0
2021-03-08 15:31:00,2.8,1.4,2.0
2021-03-08 15:31:05,2.8,1.4,2.0
2021-03-08 15:31:10,2.8,1.4,2.0
2021-03-08 15:31:15,2.8,1.4,2.0
2021-03-08 15:31:20,2.8,1.4,2.0
2021-03-08 15:31:25,2.8,1.4,2.0
2021-03-08 15:31:30,2.8,1.4,2.0
2021-03-08 15:31:35,2.8,1.4,2.0
2021-03-08 15:31:40,2.8,1.4,2.0
2021-03-08 15:31:45,2.8,1.4,2.0
2021-03-08 15:31:50,2.8,1.4,2.0
2021-03-08 15:31:55,2.8,1.4,2.0
2021-03-08 15:32:00,2.8,1.4,2.0
2021-03-08 15:32:05,2.8,1.4,2.0
2021-03-08 15:32:10,2.8,1.4,2.0
2021-03-08 15:32:15,2.8,1.4,2.0
2021-03-08 15:32:20,2.8,1.4,2.0
2021-03-08 15:32:25,2.8,1.4,2.0
2021-03-08 15:32:30,2.8,1.4,2.0
2021-03-08 15:32:35,2.8,1.4,2.0
2021-03-08 15:32:40,2.8,1.4,2.0
2021-03-08 15:32:45,2.8,1.4,2.0
2021-03-08 15:32:50,2.8,1.4,2.0
2021-03-08 15:32:55,2.8,1.4,2.0
2021-03-08 15:33:00,2.8,1.4,2.0
2021-03-08 15:33:05,2.8,1.4,2.0
2021-03-08 15:33:10,2.8,1.4,2.0
2021-03-08 15:33:15,2.8,1.4,1.9
2021-03-08 15:33:20,2.8,1.4,1.9
2021-03-08 15:33:25,2.8,1.4,1.9
2021-03-08 15:33:30,2.8,1.4,1.9
2021-03-08 15:33:35,2.8,1.4,1.9
2021-03-08 15:33:40,2.8,1.4,1.9
2021-03-08 15:33:45,2.8,1.4,1.9
2021-03-08 15:33:50,2.8,1.4,1.9
2021-03-08 15:33:55,2.8,1.4,1.9
2021-03-08 15:34:00,2.8,1.4,1.9
2021-03-08 15:34:05,2.8,1.4,1.9
2021-03-08 15:34:10,2.8,1.4,1.9
2021-03-08 15:34:15,2.8,1.4,1.9
2021-03-08 15:34:20,2.8,1.4,1.9
2021-03-08 15:34:25,2.8,1.4,1.9
2021-03-08 15:34:30,2.8,1.4,1.9
2021-03-08 15:34:35,2.8,1.4,1.9
2021-03-08 15:34:40,2.8,1.4,1.9
2021-03-08 15:34:45,2.8,1.4,1.9
2021-03-08 15:34:50,2.8,1.4,1.9
2021-03-08 15:34:55,2.8,1.4,1.9
2021-03-08 15:35:00,2.8,1.4,1.9
2021-03-08 15:35:05,2.8,1.4,1.9
2021-03-08 15:35:10,4.6,2.4,1.9
2021-03-08 15:35:15,4.6,2.4,1.8
2021-03-08 15:35:20,4.6,2.4,1.8
2021-03-08 15:35:25,4.6,2.4,1.8
2021-03-08 15:35:30,4.6,2.4,1.8
2021-03-08 15:35:35,4.6,2.4,1.8
2021-03-08 15:35:40,3.8,2.0,1.8
2021-03-08 15:35:45,3.8,2.0,1.0
2021-03-08 15:35:50,3.8,2.0,1.0
2021-03-08 15:35:55,3.8,2.0,1.0
2021-03-08 15:36:00,3.8,2.0,1.0
2021-03-08 15:36:05,3.8,2.0,1.0
2021-03-08 15:36:10,3.8,2.0,1.0
2021-03-08 15:36:15,3.8,2.0,1.0
2021-03-08 15:36:20,3.8,2.0,1.0
2021-03-08 15:36:25,3.8,2.0,1.0
2021-03-08 15:36:30,3.8,2.0,1.0
2021-03-08 15:36:35,3.8,2.0,1.0
2021-03-08 15:36:40,3.8,2.0,1.0
2021-03-08 15:36:45,3.8,2.0,1.1
2021-03-08 15:36:50,3.8,2.0,1.1
2021-03-08 15:36:55,3.8,2.0,1.1
2021-03-08 15:37:00,3.8,2.0,1.1
2021-03-08 15:37:05,3.8,2.0,1.1
2021-03-08 15:37:10,3.8,2.0,1.1
2021-03-08 15:37:15,3.8,2.0,1.1
2021-03-08 15:37:20,3.8,2.0,1.1
2021-03-08 15:37:25,3.8,2.0,1.1
2021-03-08 15:37:30,3.8,2.0,1.1
2021-03-08 15:37:35,3.8,2.0,1.1
2021-03-08 15:37:40,3.8,2.0,1.1
2021-03-08 15:37:45,3.8,2.0,1.2
2021-03-08 15:37:50,3.8,2.0,1.2
2021-03-08 15:37:55,3.8,2.0,1.2
2021-03-08 15:38:00,3.8,2.0,1.2
2021-03-08 15:38:05,3.8,2.0,1.2
2021-03-08 15:38:10,3.8,2.0,1.2
2021-03-08 15:38:15,3.8,2.0,1.2
2021-03-08 15:38:20,3.8,2.0,1.2
2021-03-08 15:38:25,3.8,2.0,1.2
2021-03-08 15:38:30,3.8,2.0,1.2
2021-03-08 15:38:35,3.8,2.0,1.2
2021-03-08 15:38:40,3.8,2.0,1.2
2021-03-08 15:38:45,3.8,2.0,1.2
2021-03-08 15:38:50,3.8,2.0,1.2
2021-03-08 15:38:55,3.8,2.0,1.2
2021-03-08 15:39:00,3.8,2.0,1.2
2021-03-08 15:39:05,3.8,2.0,1.2
2021-03-08 15:39:10,4.1,2.2,1.2
2021-03-08 15:39:15,4.1,2.2,1.2
2021-03-08 15:39:20,4.1,2.2,1.2
2021-03-08 15:39:25,4.1,2.2,1.2
2021-03-08 15:39:30,4.1,2.2,1.2
2021-03-08 15:39:35,4.1,2.2,1.2
2021-03-08 15:39:40,3.9,2.0,1.2
2021-03-08 15:39:45,3.9,2.0,1.0
2021-03-08 15:39:50,3.9,2.0,1.0
2021-03-08 15:39:55,3.9,2.0,1.0
2021-03-08 15:40:00,3.9,2.0,1.0
2021-03-08 15:40:05,3.9,2.0,1.0
2021-03-08 15:40:10,3.9,2.0,1.0
2021-03-08 15:40:15,3.9,2.0,1.0
2021-03-08 15:40:20,3.9,2.0,1.0
2021-03-08 15:40:25,3.9,2.0,1.0
2021-03-08 15:40:30,3.9,2.0,1.0
2021-03-08 15:40:35,3.9,2.0,1.0
2021-03-08 15:40:40,3.9,2.0,1.0
2021-03-08 15:40:45,3.9,2.0,1.0
2021-03-08 15:40:50,3.9,2.0,1.0
2021-03-08 15:40:55,3.9,2.0,1.0
2021-03-08 15:41:00,3.9,2.0,1.0
2021-03-08 15:41:05,3.9,2.0,1.0
2021-03-08 15:41:10,3.9,2.0,1.0
2021-03-08 15:41:15,3.9,2.0,0.96
2021-03-08 15:41:20,3.9,2.0,0.96
2021-03-08 15:41:25,3.9,2.0,0.96
2021-03-08 15:41:30,3.9,2.0,0.96
2021-03-08 15:41:35,3.9,2.0,0.96
2021-03-08 15:41:40,3.9,2.0,0.96
2021-03-08 15:41:45,3.9,2.0,0.87
2021-03-08 15:41:50,3.9,2.0,0.87
2021-03-08 15:41:55,3.9,2.0,0.87
2021-03-08 15:42:00,3.9,2.0,0.87
2021-03-08 15:42:05,3.9,2.0,0.87
2021-03-08 15:42:10,3.9,2.0,0.87
2021-03-08 15:42:15,3.9,2.0,0.76
2021-03-08 15:42:20,3.9,2.0,0.76
2021-03-08 15:42:25,3.9,2.0,0.76
2021-03-08 15:42:30,3.9,2.0,0.76
2021-03-08 15:42:35,3.9,2.0,0.76
2021-03-08 15:42:40,3.9,2.0,0.76
2021-03-08 15:42:45,3.9,2.0,0.65
2021-03-08 15:42:50,3.9,2.0,0.65
2021-03-08 15:42:55,3.9,2.0,0.65
2021-03-08 15:43:00,3.9,2.0,0.65
2021-03-08 15:43:05,3.9,2.0,0.65
2021-03-08 15:43:10,3.9,2.0,0.65
2021-03-08 15:43:15,3.9,2.0,0.57
2021-03-08 15:43:20,3.9,2.0,0.57
2021-03-08 15:43:25,3.9,2.0,0.57
2021-03-08 15:43:30,3.9,2.0,0.57
2021-03-08 15:43:35,3.9,2.0,0.57
2021-03-08 15:43:40,3.9,2.0,0.57
2021-03-08 15:43:45,3.9,2.0,0.47
2021-03-08 15:43:50,3.9,2.0,0.47
2021-03-08 15:43:55,3.9,2.0,0.47
2021-03-08 15:44:00,3.9,2.0,0.47
2021-03-08 15:44:05,3.9,2.0,0.47
2021-03-08 15:44:10,3.9,2.0,0.47
2021-03-08 15:44:15,3.9,2.0,0.44
2021-03-08 15:44:20,3.9,2.0,0.44
2021-03-08 15:44:25,3.9,2.0,0.44
2021-03-08 15:44:30,3.9,2.0,0.44
2021-03-08 15:44:35,3.9,2.0,0.44
2021-03-08 15:44:40,3.9,2.0,0.44
2021-03-08 15:44:45,3.9,2.0,0.37
2021-03-08 15:44:50,3.9,2.0,0.37
2021-03-08 15:44:55,3.9,2.0,0.37
2021-03-08 15:45:00,3.9,2.0,0.37
2021-03-08 15:45:05,3.9,2.0,0.37
2021-03-08 15:45:10,3.9,2.0,0.37
2021-03-08 15:45:15,3.9,2.0,0.29
2021-03-08 15:45:20,3.9,2.0,0.29
2021-03-08 15:45:25,3.9,2.0,0.29
2021-03-08 15:45:30,3.9,2.0,0.29
2021-03-08 15:45:35,3.9,2.0,0.29
2021-03-08 15:45:40,3.9,2.0,0.29
2021-03-08 15:45:45,3.9,2.0,0.23
2021-03-08 15:45:50,3.9,2.0,0.23
2021-03-08 15:45:55,3.9,2.0,0.23
2021-03-08 15:46:00,3.9,2.0,0.23
2021-03-08 15:46:05,3.9,2.0,0.23
2021-03-08 15:46:10,3.9,2.0,0.23
2021-03-08 15:46:15,3.9,2.0,0.18
2021-03-08 15:46:20,3.9,2.0,0.18
